,tweet,sentiment
1223,اتم يكون صباح كله تفكير عمل من اجل ناد عظيم زمالكالافريق,positive
1224,افضل عشر اطباء في عالم هم القر كريم كثر شرب ماء نوم كاف ليل هواء طلق النق,positive
1225,وقف تامل لمجزر اتحاديه ادان واضح ل,
1226,يعن بدل ان تعتذر عن توصيف تزيد طين بله تشو ناس دخل السج ايام كنت مشغول في يزنس حوار الاد,negative
1227,مقال نقاب عل موقع شروق وف كتاب مصر عل دكه احتياط ليس هذا موضوع الان ارد فقط ان ابين كيف يسل فاش عندم تختلف معهم,neutral
1228,معن حقيق وطنيه معن حقيق ضحكه صافيه باسم,
1229,هات مقش معا,
1230,يا اخ اي منصب رفض مناصب الل عرض علي قول ان قوم دور ومش محتاج مناصب ارحم يرحم الله اختلف بنز,neutral
1231,موجز خالدعل يعل تضام مع ثوار اتحاديه يوكد تظاهر باطل,
1232,اردوغ معاد اسلام يقود دول فاجر فاسق,
1233,انا الل غلطان يا سيد كنت عايز اقف جنب,neutral
1234,قضاء مصر ات مرس رييس ما تقول يعن ان نتيج انتخابا رياسه باطل قضاء سلط دول هكذ مرس هو دوله مرفوض,negative
1235,يوم سابع تقول ابو علا ماض صباح والكتا اجتمع سري وساط عرب هذا مانشيت كذب كذب كذب,
1236,بعض خريج ازهر يخرف في خطب جمعه اخبار مصر,
1237,بنز يغل و شعب هيوسع احا يا حكوم,negative
1238,تفهواحدهمشكفا لمجتمع متحرش,negative
1239,عندم يكون متهم بطل يكون حاكم والسج جبناء مرس رييس شرع والانقلاب ساقط لا محال,neutral
1240,شوف عقول مفكره لما تتحاور مع عضهاد ايه حلاوه دي كله,positive
1241,واناصغيركن دايم اسو زي كذا,positive
1242,نهض غرور والء يدعم نفاق,negative
1243,موقع اتحاد مكتبا جامع مصريهحاجه مبهر خدم عظيم باحث واضاف رايع محتو عرب عل انترنت,positive
1244,احنا شعب و انت شعبعل حجار في رء هذا هو احقر و احط عمل فن في تاريخ مصر و حسب,negative
1245,صحيف فجر يان رسميوايتنايتس تهاجم مرتض جعل زمالك عزب لفساد عبر تطبيق نبض,
1246,صور واد فتن مرتضيشوبير رعا سيس عشان مصر,
1247,ملاحظ غريب عندم نطالب شفاف تمويل فان انصار مرشح محدد يثور يكيل شتايم يكاد مريب ان يقول خذو,negative
1248,مخاوف مسلم من اخو لا تقل عن مخاوف اقباط لول تواطء اخو مع عسكر لما وصل ال هذه ورطه طايفيه قضت علي ثوره نهايي,negative
1249,ناصب مرس ف اخر ليل له استخدم مفرد شرعيه عشرا المر لان عقد شرعيه عند وصل حده وهذ عقد نقص شرع قياد بحارنه من زمان,negative
1250,سيس يحارب رابع سيس يحارب يناء سيس يحارب دلج هو راجل ده تخصص حرب مع مصرين بس ولا ايه,negative
1251,عل اخو انهم يعرف ان شعب بعد شوي هو الل هيتعامل معهم بالت هي لو استمر في نهج ارهاب و متطرف,negative
1252,منع اضحيه هذا عام مفسد سادهالمحترم,
1253,خليكمتحضر معانحوالتحضر,positive
1254,توثيق كامل لما حدث في قصر اتحاديه لمن يريد ان يحكم ضمير يعرف حقيقه,
1255,مفيش باسم,negative
1256,هو كل كلب ولا كلب يمس منصب فاكر انه ممك يتح في تاريخ بلد دي عل اشكال ضاله مبار اكتوبر يناء نصر,negative
1257,حقيقهمباشرمصرانقلابيوليو اهال عزب نخل يفضح سيس حمل قال لنا اعمل توكيلا سيس هند,negative
1258,لقد قدم قضا مصر قوا مسلحه ارفع مثل في بذل والتف من اجل انجاح عمليه انتخابيه تام اراد شعب ولن تنس مصر لهم ذلك,positive
1259,مدرس عبد غفار محمد ابلغ شرطه عن طالب تكتب عل حايط يسقط حكم عسكر قبض علي رجال اخر زمن,negative
1260,صباح خير عل كل قراء واب شروق صوره لمعبد هابو ب اقصر غردبصور,
1261,بق خول محمدعادل و احمدماهر توع نشطاءالسبوب حمدينصباح عايز يطلع كده عاد نكرم كمان احا,negative
1262,صباح عدليمنصور اصدر قانون تحص لخدم فساد اي كلام تشك مهم يوصل كرس,
1263,رجول وهب انوث مختلف م اجمل بك صباح,positive
1264,خلقجميل غض بصر,positive
1265,من تونس سوريافيالقلب,positive
1266,ياسر عبدالرحم مال والبن ملعوب في حفل يالهو بجد عازف النا شبه احمد ابو برك,
1267,ابرز نشاط انقلاب تطهير مصر من علماء والاحرار والشرفاء والموهوب والمتفوق في جامع والمدارس,negative
1268,اخو انتقل في ظرف نص ساع من تكذيب خطاب بنك مركز لان نهارده سبت اجاز بنوك ال تحليل لاثبا انه يايد كلام مرسيال تنبهر,neutral
1269,التق غدا خميس في تمام تاسعه والربع مساء عل قنا محور و حلق خاص عنو كيف استقبل رمضان مع عمرو ليث,
1270,سذج صدق هجوم اعلام عل باسم يوسف اذكر هجوم عماد اديب لميس خير تهديد مقاضا بعد اول حلق مره,negative
1271,كلم مرس موفقه في طهران حيتم توظيف جيد في داخل صراح ما اقدرش الوم اخو عل استغلال مكاسب سياس خارج لخد,neutral
1272,طبع لو كان نفس مجله قال كلمت حلوين عن مرس كان زمان اخو مشير في كل حته تكبيردلوقت هيقول مجل صهي عفن,neutral
1273,اشتراك في استفتاء بايس اعتراف شرعي كل ما فعل مرس باطل غير شرع ولا استبعد عل اخو تزوير نتايج انا مع مقاطعه شامله,negative
1274,عل نفس اساس دول بطش حقار مواط دول لعنه عل حقوق,negative
1275,توقفالواتساب,negative
1276,يعلم اقص ان يوم سيات رجال يحبون شهاده كما يحب متخاذل حياه لسط,neutral
1277,الل متصور ان حل مشكل صحافه حكوميه بان تجيب حت ملا روساء تحرير يبق غلطانوالدليل كتاب صباح حمام يوميا صوحف في اهرام,
1278,ابتسامه لم تفارق حت بعد موت لهم تقبل من شهداء اسماء صقر,positive
1279,اخلع اي ملابس حمراء ترتد جنود موت حول لن يرحم كما لم تمنع راء انس طفول من قتل مذبحهبورسعيد,negative
1280,علاء اسوان مقال اسبوع عنو من اين تنفق ينشر صباح غد جريد مصر يوم,
1281,ستظل اسراييل دايم عدو اول لام ولك سبب جرايم ليس دين ولو كان اسراييل دول بوذ وارتكب هذه جرايم لما تغير عداو لها,negative
1282,مافيش مقار في سعر بس معلومات ان نسخ هلال محذوف منه اجزاء ارجو انك تتاكد من دهطبع اسعار هلال ارخص لان دار حكوم,neutral
1283,وطن دعوهالسلفيه تفتتح مركز نور الطب ب زقازيق اخبار,
1284,رسايل ال ثاير حاير,
1285,حت اراجوز مالوش مكان في اعلام عار مطلوب قطيع يكرر ما يسمع يتمل,negative
1286,اعلام لا مظاهرا صور قنو مصر خال هادء طرطور مصر تدفع ثمنا باهظ سبب مظاهر مين كذاب كلهم,negative
1287,لادالبلد منصوره جنايا قاهره تبدء جلس محا مبار استمع لدفاع احمد رمز,
1288,اعط اشار بدء ل يون والل ايد تتمد عل سيدو تتقطع ايد قاهرهعاصمهالثوره صحو,
1289,لغه تراث,positive
1290,ما تحيش علمطب ريح تكتب دستور ليه انتو تشتغل بق سادهالمحترم,neutral
1291,اذا كان رسال برنامج وحيده هي كشف تجاره بالد و كشف قنوا فتنه فده يكف تان يتحرق برنامج مهم بلد,neutral
1292,اتم ان يحقق رييس مرس وعد اعاد تشكيل لجنه تاسيسيه حت يجنب مصر صراعا تدفع ثمن غالي لابد من تطهيرالدول من فاسد والفلول,neutral
1293,لتحميل كتاب تغريد في سعاده والتفاول والامل ل عبداللهالمغلوث من هذا رابط,
1294,مصادر نقل لا زياد في اسعار تذاكر سكهالحديد و مترو انفاق,
1295,محمودسعد بحب راقص وهم فوق راس حود اصل صب عالم مابيزعلش و لا ينكر كده خالص حود متصالح مع نفس تمام,neutral
1296,نجيبساويرس يتح ف ناد اهل احمد سعيد رييس حزب ساويرس اصبح نايب رييس اهل بدل من محمد عبد وهاب صاحب تاريخ كبير,negative
1297,كثير من ناس يجهل ان لا راد لحكم الله وان يفعل ما يريد ولا يفعل ما يريد غير والل غالب عل امر ولك اكثر ناس لا يعلم يوسف,
1298,ومش عيد خالص تكون الشء معنويه هي الل باع من اساس وهم غباء معتاد وقع في مصيده دون تردد هيموت غباء,negative
1299,في حال تشاور مستمر حول خطوه قادمه من اجل توافق وطن عل حكوم انقاذ مع سيد حمدين صباح ود برادع,neutral
1300,محاضر د عمرو خالد تونس,
1301,افل اكون عبد شكور قال صل الله علي سلم ليخبر بان شكر تدوم نعم يجد انس سعاد حقيقيه شكر,positive
1302,حمدين لق يون كله مع سيس قال سيب منه وخل مع ينايرالل يكسف واط و اهبل,negative
1303,استهداف مقرا اخو ثم تيار شعب ثم وفد هي خطه محكم لاخلاء هذه شقق و تاجير مفروش,neutral
1304,ندو توقيع روا ناد سيار اتيل اسكندريه سبت ابريل سابعه مساء تفاصيل ادم,
1305,مشاهد مذابح اكتوبر دار حول عالم وء اكاذيب او تمثيليا انقلاب لن يصدق عالم,negative
1306,اوراق انقلاب وقت ياس ثوار دعم خليج اسراييل قتل اعتقال كذب اعلام قهاء شيط,negative
1307,ما ان اذكر مرشد او شفيق او مبار نقد حت تنفتح صفايح قمامه تنهمر شتايم مقذع هل يوجد تشاب في طريق تفكير بين اخو والفلول,negative
1308,لوانطلاق من موارد اللا محدود و عزم والاصرارار انه لو اهتم مجلس عسكر زباله اهتمام سفاره لتطهر بلاد يتبع,
1309,ماذ بعد انا شاهد جميع اخو وهم يحاول حرق مصر و مذابح ضد مدن عزل والجنود والضباط هل هنا من لازال يتحدث عن مبادارا و صلح,negative
1310,استقلال ازهر ضمان وطن نحرص علي نرفض هجمه شرسه ضد شيخ لتقويض استقلال ننتظر تحقيق نزي لمعرف من سمم ابناء في جامع ازهر,neutral
1311,هل بدء جيش سور عمل حلب كبر دمشق راموسه شيش ليرم مطاح مدينه جيشالحر,
1312,تحي راحل عظيم سيد محمد حسين فضل الله علامه مقاوم محاور متسامح مجتهدالمجدالمجدداللبنان فلسطين عرب اسلام انس,positive
1313,شاهد امين فتو سابق ازهر ظهور امام عمرمكرم مع الهامشاه اساء ايمه لمشاهد تفاصيل عل,
1314,عجز حكومه مصريه متواصل عن تعامل فاعل مع ازمه اخفاق في ادار ملف مفاوض مع صندوق شفاف,negative
1315,فراشه رغم جمال فه حشر والصبار رغم قسو فهو زهر لا تحكم عل ناس من اشكال بل احكم علي بما تحتو قلوب,
1316,رلم مشك في شرعي ينتخب لجن نصف منه اي غير محايد لوضع دستور لمصر ليس اغلبيه دستور مصدر سلط ليس عكس متاهه مستمر,negative
1317,ابو فتوح عل تحرير الان حوار قو جدا,positive
1318,حياهجميله عندم استخدم ادوا سعاده بها امل والفالالحس و ايجابيه و ايم قضاء الله قدر خير وشر,positive
1319,شاهد اخو حل برلم انقلاب عل مسيره ديموقراطيه,negative
1320,سي بي يجنايا شبرالخيم تقض معاقب سارق سيار قياد اخوان محمدالبلتاج بالسج سنوا مع شغل شايف تعريص ساخ,negative
1321,حقيقهمباشرمصرانقلابيوليو رهام اذا كان قوه مسلم اقل من نصف عدو يجوز انصراف من معركه,
1322,قنو دينيه و قاهره يوم اتقفل وقت مبار قان برض نعيد نفس غلط حول شخص تحقيق بس تقفل قنا ده غلط,negative
1323,خلقجميل انك تحس معامل من اساء اليك,positive
1324,انع ال كل مصر وكل عرب مناضل زكري مح دين ثاير رجل دوله من حجز مكان في انصع صفحا تاريخ معاصر رحم الله وال صبر,positive
1325,انتخاب الاخير كان بين اختيار كلا مر,negative
1326,انا سعيد جدا بما انجز شباب اكاديم داعيه معاصر في يناء في يوم اول فقد التف حول اهل يناء ذين,positive
1327,اعتقال الفت دون عام لرفض انقلاب ثم اجراء اختبارا حمل لبعض تصرف تعكس ضاع انقلاب وخس من ينفذ,negative
1328,اعتذر قنا جزيره عن قطع ارسال اثناء عرض برنامج اسبوع اسوان وقد اذيع اعتذار عده مرا خلال نشر اخبار رنامج عل مسيوليت,
1329,في ناس غاوي كدب كمان تخاف فيد متفبر تمام مندوب في ليس حريه مادخلتش لجنه اصل بس حركا مفضوح,negative
1330,فكره رايع كلم تعمل ترتيبا ليه ابع لي منش عشان انشر رجاء عمل قسم خاص لحمل ارباع مخرومه الل استحق اداره,positive
1331,وداف عباطه بين ايد,negative
1332,حقيقهمباشرمصرانقلابيوليو ارتفاع اسعار ذهب و عيار يسجل جني واصل اسعارالذهب في سوق,
1333,مت سيدر انقلاب ان عالم لا ير نظام سيس كما يرا عادل امام الهام شاهين ياشرفاء مصر انقذ مصر تمتلك مفاتيح كله فانهض,neutral
1334,اخر خاطر قبل نوم اكبر جريم في حق ثوره وحق مصر هو ان نحرم انفس من فرصه حقيقيه الت دفع شهداء ثوره ارواح من اجلها مازال,negative
1335,يا مرس يا خاين يا عميل عيال امريك قتل,negative
1336,بحب يا زمال,positive
1337,كلمت كدا يا ود احب تمرد شغل فيه كان نصيف و امانهل بعد بقت معرصهف ما حدش م اخوان يشك ف توقيع نقط,negative
1338,قلت رييس هنا حمل عل حري تعبير بدء في اغلاق قنو مصادر صحف دون سند قان معن ذلك ان كل من يهاجم اخو سيتم اغلاق,negative
1339,يهايهل كل حلم نحلم يتحقق,
1340,اشتم و قلو ادب كمان كمان خلي نتعرف عل اخلاق اخو اخوانجماعهارهابيه اخوانقتلواماريومياده اخو,negative
1341,غشيم فعل يا هيمو يا هيزنق تمو اخطر خصم في حقيقه,negative
1342,في مصر قتيل عل طرق في ولا حد يعمل حاج,negative
1343,ال كل من يعتقد ان ثوره مصريه قد انحسر او انته ال كل من يحلو له ترديد ان ثوره لم تغير ناس,neutral
1344,محمد شرد لم يهز سباب الذ وجه عمرو اديب لمرس والاخو ولم يهز حجم تحريض لقتل الاف في رابع مزعل ان قلت انقلاب مش نحس,neutral
1345,لا يعقل بعد شهور من قيام ثوره الا نعرف من راء خطه مدبره لاجهاض ثوره لن استرد مصر عافي مع استمرار هذه مهزله,
1346,حمديقنديل طلب عمل في ماسبير دون اجر ولم اتلق ردا دستور اصل,
1347,احاول ان اتعاطف مع من رما خيانه والكفر واستخدم دين لتحريض ناس عل عرض اسرت خطر و شكك ناس في دين طب ازا,negative
1348,باحث لسط مصالحه بين فتح حماس غير واضح معالم قال باحث فلسطين احمد دبش ان مصالحه,
1349,ما هو حجم ماساه الت ستحر شعور مسووليه والاحساس انسان لد من هم في سلطه ليظهر احد يخاطب شعب شجاع مصداق,neutral
1350,كيف يمك غاء اعل دستور مع ابقاء عل مضمون وعل اثار مترتبه علي والابقاء عل استفتاء في موعد لماذ لايحترم مرس ذكاء,negative
1351,اختبار طب لجدو يحسم مشارك امام دفاع مغرب,
1352,ماحل شعار مدافع ياقنرررزز ارسنال,positive
1353,يجب ان نذكر ان هذه مناسبه تمت فضل شهداء اللذ قدم مصر في يناير و نوفمبر في سبيل حريه والقضاء عل فساد,
1354,يلانحفلعلياحمدادم الرد هشتاج برد باسمطلعحرام,negative
1355,عندم تتاكد انك لن تتر خلف سو ذكر احرص عل ان تكون طيب سوم,
1356,ي قلب لا تعشق مليح واحد تحتار فيه تدلل و تذلل واهو ملاح جميع تلق ان صد هذا كان ذلك مقبل عرب اقلب ندق ههه,neutral
1357,لهم حرر مسجد اقص من يهود مجرم لهم ارزق صلا فيه قبل المم لسط قدس غزه,
1358,ليش لماذ شحق ليه وا ليش اغان رومانسيه ما تكون عن اكل,
1359,اجتماعا رعا اميرك لبحث تمديد مفاوض فلسطينيه  اسراييليه,
1360,عن رجول وان تهزء واحد يعاكس بنت حت لو متعرفهاش,positive
1361,اسماء شهداء القو مسلحه في انفجارالعريش,
1362,رحم الله استاذ سلام احمد سلام قلم ضمير والانس والتسامح وحب مساواه تعلم من كتابا ومن كثير تفتقد مصر في لحظ صعب,positive
1363,شعب انقسم بعد انقلاب ال جزءين اقل من اغنياء مع اغبياء مع انقلاب اغلب من شرفاء والفقراء لن تهدء الا باسقاط,neutral
1364,صدق من قال لاتستطيع شراء اخو لان قوم لاسعر لهم لايبيع اخر دني لايرض غيررض الله ديل لله درهم طوب لهم انصافالاخو,positive
1365,رفض الطع ضد شفيق يدل عل انهم يدفع به رياسه تزوير لا يجب ان استدرج ثوره لمعر معروف نتيج سلف لابد من عزل شفيق محاكم,negative
1366,يليكس عندم صعد فضاء خارج استغرق ساعا هبوط استغرق دقايق حافظ عل ماوصل الي من نجاحا فما اسرع نزول,
1367,وداف رايح ينا عل مصنع كراس وده قمه استهبال علم,negative
1368,رباع انقلاب فود ربيع والعزباو وعط ضيوف قنا جزيره مباشر اتمسح بهم ارض بكل دولار حطو في جيوب,negative
1369,مقدرشانس حني ام,
1370,لسه يا كلب لسان طالع لسه تخطف م شوارع طلعتحرب,negative
1371,تذكر يوم ان من كان الرب معه فمن علي توكل علي يا رب الكل رب عدل يا ربان من قلت مبار شعب مصر,
1372,اخو يكتب انجليز عشان يستق خارج مافيهاش مشكل لكن لو انت عمل كده تبق عميل,negative
1373,اعرف انقلابمصر يسقطحكمالعسكر داخليهبلطجيه حريه لمعاذ ابراهيم محمد حسين سنه طالب قاهره عين شمس,negative
1374,توفيقعكاش يقول عل هيف ولي ناشف امال حيا دردير تاع دي ايه يافلاح ميت غرقا ياحماررر,negative
1375,كسر حاجز خوف دستور يجهض حقوق و حريا هو دستور نسقط يوم قبل الغد قوت في اراد,negative
1376,ياجماع انا اقترح يكون اسم برنامج اجمل رنوش عمر الل موافق يعمل ريتوي مولدالاعلاميهالساحرهرناسماح,positive
1377,علم مهرج قاهره هو مهرج عرب وحيد الل متضنف درج ء درج اول يعن والل يحصل ده هيضر تصنيف ده اكيد,
1378,اسال برادع عما فعل في عراق باسمطلعحرام,negative
1379,هو توفيق عكاش مش راح عرص ليه انتخبوالعرص,negative
1380,مرس اتصل وزير طير اخبر ان نجل شاطر يستقبل وفد تركي بصف تابع لمجلس وزراء,
1381,يان جيش واضح ولا مجال حديث عن انقلاب عسكر الا من كذاب اخوانمرس استه شعب قرر ان يكون رييس لعشير فقط اسقط شعب,negative
1382,خطور تصوي امن لشفيق لو تاكد حدوث انه سلاح سيتم استعمال في اعاده ليات نتيجه مرجوه دون تزوير في صندوق واجب ان نتحقق فور,negative
1383,فتن منيا تثب ان هنا من يحاول عبث وحد هذا بلد محم عنا الله يقظ ابناءهتحقيق فور عدال ناجز تطمء شعب لدول قان,neutral
1384,كل وحد تصوير في شتا لل فات قسم اوريزونت يسك امل والرغب في تغير,
1385,ندو دكتور عمرو حمزاو عنو ثوره بعد عام من تنح جمعه موافق راير جزءالسادس,
1386,سيسيرييس بعد تصريح اخيره لحامد صباح تاكد انه ليس كاء بشر عاد هو كاء ضاء يعودلهيء فضاييه يوم ما,neutral
1387,هنا في نيويور صفحه اول من نيويور تايمز جايب صور مرس في خطاب والعنوانمرس يتعهد باطلاق سراح ارهابيعن عمر عبد رحم,
1388,في حد ابن حلال عمل فيديوه توع ناس جنب بعض عشان يبطل مغالط يقول ده نف في فيد تانياتفضل فيديو اهو,neutral
1389,لك  ,neutral
1390,مصرالليل رييس جنايا جيزه قضاء يحكم اوراق ولا علاق له سياسه احكام اعدام لن تتغير,
1391,مصيبه الل تقرب من ربنا احس من نعمه الل تنس فضل,neutral
1392,والعسكر سيطر ظلم اتجبر للشر حضر ع حدود زي فراخ وع حريم يتشطر عسكركاذب,negative
1393,شعبيردتحيهالرييس انتخبوالعرص مصرالليل انصافالاخو يمهلولايهمل مرسيرييس اشتونقاتل,neutral
1394,ان ينزل لواء من مكتب ليقاتل عصاب ارهابيه وسط جنود استشهد دليل عل شجاع وتف في حما بلد رحم الله شهيد لواء نبيل راج,positive
1395,رحم الله جمال بنا اتاح مكتب ضخمه في عباسيه شباب حرص عل مساعدتهمالمكتب عنوان شارع جيش قاهره اتم ان تظل تعمل بعد,positive
1396,رب دعاء خالص صادق ترفع ال سماء يجلب لك خير و يات فرج و يزيل الهم يا رب,positive
1397,اسرار نشء سيس داخل حار يهود قاهره جمهور سيس انتخبوالعرص سيسيهود مصر انقل,negative
1398,صعب ابعت حاج تان هريتوي انم مثال راسماليه فاش ده مش معا,negative
1399,لو اقدر اخل جنب ع طول,positive
1400,انقلاب يقتل سور في بحر قبل ان يدخل عل فلسطين من الجو مصر ذاق كل اصناف,negative
1401,يا مقرف ده فيه محجبا يتم تحرش يهم دي لو لابس درع حرب من عصور وسط حيتحرش خوذه عيب يكم يا معفن,negative
1402,قاوم وكن شوكه في حلق التن ارهب دباب عزل بالسك جنين,neutral
1403,فرق بين ملي يوم ملي غير ان محل كان فاتح تبيع تكسب في محيط رابع عدويه خلاف محل,neutral
1404,تحي تقدير لور اسحاق ستبق دايم رمز شجاعه والوط انكار الذ ثوره مدين لك كثير,positive
1405,انا مش حارق دم غير ان مدعو عدليمنصور مصدق نفس انه رييس,negative
1406,ادع ال اتفاق القو اسلاميه والليبرال واليسار عل تداول سلطه في اطار التزام مبادء شريعه اسلاميه كمصدر اساس تشريع,neutral
1407,عيدالعمال احتفل عيد عمال ايه بطاله يقول دينيس كوشينيتش بطاله سلاح دمار شامل بطاله,
1408,يونغ يانغ تشب رييس كوريالجنوب عاهر و اوبام قواد كوريالشمال امريك عالم,
1409,قافله تسير و كلاب تردح,neutral
1410,راقيل ما يقريش ورا الست ال يطول يفيعبد ال تقول,
1411,ناخد من رسول علي صلاه والسلام قدو لما كان بيش كان هو كمان يشتم تفتكر كان زمان وذين,neutral
1412,كلمهتستحقالتامل عشارق,
1413,اما ان توافق اخو عل قتل ناس تعذيب احراق كنايس تخريب بلد وام ان يعتبر شامتالدم مصر كله يحز جدا لكن اخو مجرم,negative
1414,ال شري شفيق في مشروع رياس فاشل عيب علي تعاون مفضوحتزوير فج,negative
1415,انم مومن اخو عل شعار رابع خلف زعيم اردوغ في منظر ولا اروع مرسيرييس,positive
1416,عل سبيل اادم قاتل ميرنداتفاح شيكولاء شيبس لو تحب حااج يهم لاء,
1417,ادهم نابلس يقدم مفاجء لجمهور عبر هيك منغ هيكمنغ مايادياب ادهمنابلس سوري سور فن,
1418,علاء اسوان يكتب مقال اسبوع عنو ست خطوا تمك ينشرصباح غد في جريد مصر يوم,
1419,ما ان تكتب حمل تمرد حت تنهمر علي شتايم اخو اعصاب متعب من تدفق توقيع لسحب ثقه من مرس سوف تهزم ثوره الت خنتمو,neutral
1420,قصه رايع من سير عمر بن عبدالعزيز امير مومن عمربنعبدالعزيز,
1421,ندو برلم مصر اول بعد ثوره جامعه امريكيه قاهره يناير,
1422,والل يانجم انت وحيد الل لما بيغ لمصر صدق ربنا يحم مبر عيدتحريرس,positive
1423,دين اخوان تاعك مافيهوش لا يسخر قوم من قوم عس ان يكون خير منهم احنا مسلم عند كده ف,
1424,عمروسلام ما فارق بين دول اخو دول عيب,
1425,حقار صحيف فجر او فجور علاء صادق يشتر منزل في وكره يتخذ قطر طنا عندم تكذب كما تتنفس,negative
1426,زاهر ده كنز من كنوز مصر علاء جمال مبار راء نجاح دور حوض نيل,positive
1427,ليرافضينالسيسيرييسبيعملوافولوالبعض مرسيرييس انتخبوالعرص يناءخارجالتغط انتخبالسيس,
1428,شباب اخو معا باسمطلعحرام برادعيطلعجاسوس,negative
1429,فيديو زياد عليم ل برادع الل اقول هيمش جوه ايتلاف شباب ثوره تفاصيل والفيد عل رابط,
1430,مصر دول بنت ناس بس زمن معاكس مادهلاول,neutral
1431,بعد هو في حد افشل رييس غير كذب اخلاف وعودكثير من الل تسم ثور مضاد كان يحترم يتمن له نجاح قبل ان استبد,negative
1432,ختام يكتشف شباب اخو قريب ان دماء استخدم كاوراق تفاوض لضمان مكاسب جماعه ماليه واستمرار قاء قيادا عل كراس ملطخه بالدم,neutral
1433,كل قاد انقلاب والحكوم والداخل والاعلام ذين اتهم اخو باستخدام دين هم اكثر ناس استخدام له,negative
1434,سواق ميكروباص مودب,positive
1435,كيف تتشدق بهذ دستور,neutral
1436,جاوب يا حمدين عل ال ده ء سيس مجرم و ساح سيس قايد عظيم و لن احا جحمد عبيط و عمر ما,neutral
1437,تابع اتابع مصر سعوديه منير عن,
1438,حمدينعاوزيحاكمالسيس دا مش كلام ياناس ده اتفاق حمضين مع اخو مصيب لو استبدل اهبل عبيط انتخبالسيسيومشهنزللمستو,neutral
1439,في فن من ارق الفن في عالم تعلم من حبيب مصطف انه فن تجميع قلوب تعال نتعرف عل الفن ده و,positive
1440,عندم تتحدث بنت مهندس اخوان خيرتالشاطر,
1441,كابوري اللب يوسف رجال بمع كلمه بجد شباب جدع جدا درو نكمل لنتركعامهقايدهامحمد,positive
1442,لا يجوز في مصر ثوره ان يحرم وطن شرفاء اي من حقوق سياسيه سواء احكام ظالم في عهد بايد او تحت دعاو تحتاج لتوثيق,neutral
1443,خفو ع راجل يا جماع ده كده بق خلاص سام هينام,neutral
1444,شكر تقدير لحكوم ببلاو عل تبادل دعم والمشروعا بين مصر والامارا,positive
1445,سياسه شرعيه الت يعمل بها سلف في لاد حرم مزور مكذوب عل اسلام وان صفق لها كبار علماء واتحد في ذلك,negative
1446,نتهم عصام العر حزب حريه والعدال احداث فتن قتل اصاب مصرين,negative
1447,جيل حال مثقف متفتح يحس فهم ناس سادهالمحترم,positive
1448,انا بحب رقاص وهم فوق راس انت نجس اصل يا انتخبوالعرص,negative
1449,طاق مبار ارسنال و نيوكاسل,
1450,ده ال جانب والد الله يرحم والدت اخين اخت كل دول مهندس انا بس اختار اكون بطه سوده,neutral
1451,حلو لما تتحرق مقرا بق حيبق ده رد فعل عل تويبس الل يعارض عنف برض,neutral
1452,يوم عيد ميلاد دكتور برادع ثوره مصريه تمر لحظ حرج ثوره تنتظر منه منا كثير كل سنه وان طيب يا دكتور محمد ثوره مستمر,neutral
1453,مازال في انتظار اعل عن تحقيق مع رووس كبر نظام هل اقتصر فساد عل قيادا الصف ثان,neutral
1454,انتخبوالبرص مشكل,negative
1455,اهطل صفه مش شتيم,neutral
1456,لست ضد قانون تظاهر ولك ضد تجريم تجمع سلم سادهالمحترم,neutral
1457,ليرافضينالسيسيرييسبيعملوافولوالبعض مرسيرييس انتخبوالعرص يناءخارجالتغط انتخبالسيس,neutral
1458,عندم استمر قضاء في تحقيق في لاغا عبث تهدف ال تشو معارضه تنته دون معاقب مقدم فنح ننضم امتياز ال قايم نظم بوليسيه,negative
1459,لعبه قديمه مجلس قضاء يرشح رييس بضع اسماء والرييس ير اكثر طاع يقوم تعين مرس يحذو حذو مبار سيلق مصير دستور باطل,negative
1460,دوله بوليسيه لن تعود,neutral
1461,نقسم بالله عظيم عل ان لا نعترف لحظ واحد انقلاب عسكر وان لا نتوقف عن مقاوم و ان لا يهنء او استقر حكم مصر انقلاب,neutral
1462,تحي لمن حفظ لمصر كرام رييس حسن مبار و انور ساد رجال القو مسلحه ذين استشهد تحريرسيناء,positive
1463,في مصر توافق ناصر والسعود في موقف ضد اخوانوف سوري اول يدعم حليف شار والث يسع لاطاحتهنفاق سياس فج,neutral
1464,بساط هذا دستور بن عل باطل لذل فهو حتما يقود ال باطل مرس كذب عل مصر من اجل تمرير هذا دستور ولا يمك ان يفلح من يكذب ابد,negative
1465,مرس مثل مبار يعين روساء اجهزه رقابيه هل استطيع رييس جهاز رقاب عين مرس ان يعترض عل ميز رياسه او تمويل اخواندستوركم باطل,negative
1466,نودع يوم قيد صحافه مصريه صاحب كلمه حره استاذ سلام احمد سلام ال مثو اخير وهذ اقل ما يمك ان نقدم لقلم محترم,positive
1467,كيف يتصور اخو ان هتاف مرس ورا رجال يكون مجدي مع شعب لدي خبر سلب مع اتوبيسا نقل عام زحمه ليس منا من لم يوقر رييس,
1468,داخليهبلطجيه جهلهوالقمعحيا,negative
1469,من صكو جمال مبار ال صكو اخو تعدد صكوك والقف واحد,negative
1470,جروب مشار الي في ال هو جروب رسم ل يوسفالحس,
1471,صباح خير و فرح و امل و جمال والحريه سلام و نها كل احز صباح مصر ام دنيا,positive
