,tweet,sentiment
1459,اللعبة القديمة مجلس القضاء يرشح للرئيس بضعة اسماء والرئيس يرى اكثرهم طاعة ويقوم بتعينه مرسي يحذو حذو مبارك وسيلقى مصيره دستوركم باطل,negative
1460,الدولة البوليسية لن تعود,neutral
1461,نقسم بالله العظيم على أن لا نعترف لحظة واحدة بالإنقلاب العسكري وأن لا نتوقف عن مقاومته و أن لا يهنئ أو يستقر حكم مصر للإنقلاب,neutral
1462,تحيه لمن حفظ لمصر كرامتها الرئيس حسني مبارك و انور السادات ورجال القوات المسلحه الذين استشهدوا تحريرسيناء,positive
1463,في مصر توافق الناصريون والسعودية في موقفهما ضد الاخوانوفي سوريا الأول يدعم حليفه بشار والثاني يسعى لإطاحتهنفاق سياسي فج,neutral
1464,ببساطة هذا الدستور بني على باطل ولذلك فهو حتما سيقود إلى باطل مرسي كذب على المصرين من أجل تمرير هذا الدستور ولا يمكن أن يفلح من يكذب أبدا,negative
1465,مرسي مثل مبارك سيعين رؤساء الأجهزة الرقابية هل يستطيع رئيس جهاز رقابي عينه مرسي ان يعترض على ميزانية الرئاسة او تمويل الاخواندستوركم باطل,negative
1466,نودع اليوم فقيد الصحافة المصرية صاحب الكلمة الحرة الأستاذ سلامة أحمد سلامة إلى مثواه الأخير وهذا أقل ما يمكن أن نقدمه لقلمه المحترم,positive
1467,كيف يتصور الإخوان أن هتاف مرسي وراه رجالة سيكون مجديا مع شعب لديه خبرة سلبية مع أتوبيسات النقل العام الزحمة ليس منا من لم يوقر رئيسنا,
1468,الداخليةبلطجية جهلةوالقمعحياتهم,negative
1469,من صكوك جمال مبارك إلى صكوك الإخوان تعددت الصكوك والقفا واحد,negative
1470,الجروب المشار إليه في ال هو الجروب الرسمي ل يوسفالحسيني,
1471,صباح الخير و الفرح و الأمل و الجمال والحريةو السلام و نهاية كل الأحزان صباح مصر أم الدنيا,positive
1472,الرئيس الفلسطيني محمود عباس  الهولوكوست أبشع جريمة عرفتها البشرية في التاريخ الحديث فلسطيني يقول هذا الكلام,
1473,الفيلم دا كان لازم ياخد الاوسكار بجد,positive
1474,الكائنات الفضائيه كانوا مفكرين واحد قلع شرابه بس أنا قلتلهم ان ده احتفال شمالنسيم منظمرحلاتالمريخ,neutral
1475,وإنما الأمم الأخلاق ما بقيت فـإن همو ذهبــت أخـلاقهم ذهــبوا خلقجميل خلقجميل,positive
1476,أطالب بالتحقيق مع الدكتور محمد مرسي بتهمة إهانة فكرة رئاسة الجمهورية,negative
1477,تحيامصر إنزلومايوإنتخبالسيسى تحيامصر مصرتنتخبالسيسى سأنتخبالسيسي تحيامصر,positive
1478,صورة مرسى على المسجد الأقصى و أغنية السيسى على التلفزيون الإسرائيلى شتان الفارق,
1479,عدد المدنين الذين أحيلوا للقضاء العسكري يقترب من  الف مصري في ستة اشهر الرسالة هنا ان التظاهر السلمي قد يكلفك سنوات في السجن الحربي,negative
1480,تهنئة من القلب لكل مصرى ومصرية بإقرار حق المصرين فى الخارج فى التصويت كلنا مصريون,positive
1481,العالم سيشهد تجربة انتخابية بمصر لا مثيل لها وتربطنا مصالح مشتركة بإثيوبيا,positive
1482,و جدير بالذكر ان الدب الروسى بيشجع جماعات مسلحه بوتين طلع داعم للإرهاب اوكرانيه مصر,negative
1483,لا ارى حل سوى حكومة انقاذ وطنى ذات صلاحيات مطلقة,neutral
1484,الوطن  نحو أجورا مصرية  عمرو حمزاوي,
1485,قنديل لـالسيسى عليك تقديم برنامجك الانتخابى وعدم التعالى على الجماهير اخبار مصر,
1486,النصاب يعلم تماما جريمته ويكملها معتمدا على غباء من ينصب عليهم هذا هو اعلام العار فى مصر يمارس جريمته معتمدا على غباء جمهوره,negative
1487,انتهاك حرمة المسجد الأقصي علي يد الصهاينة جريمة لن يغفرها التاريخ لكل الصامتين و السؤال عن الدور المصري أصبح مطروحا بقوة,negative
1488,اتكلم عن نفسك ولو الناس كلها مع القتل أنا يا سيدي ضده ولا يوجد أي مبرر ولا انت بتقيس قيمك على رواجها,neutral
1489,بمناسبة عيد تحرير سينا السيد الرئيس السادة صناع القرار يحرقكم الله اسقطوا كامبديفيد,negative
1490,مصر  كاريكاتير  انتخبوالعرص,neutral
1491,بين فسيفساء التكفير والتفكير مساحة ليست بالواسعة المنبسطة ولا هي ارض قحط وعرة مصر لبنان تونس الأردن الإمارات السعودية العراق فلسطين,neutral
1492,اتهام الاخوان لكل من يخالفهم انهم فلول سيدفع الناس لان يكونوا فلول بالعندالثوار ارتكبوا هذه الغلطة من قبل,negative
1493,قانون الثراء الحرامالحلال حلال أن تسرق وحرام ألا ترجع بعض ما سرقت إذا سرق فيهم الشريف تركوه,
1494,السيناتور ون ماكين يلعب الوكر على هاتفه أثناء جلسة الاستماع السادةالمحترمون,
1495,في كل إعلاناتهم المدفوعة بملاين الدولارات في صحف اميركا واوروبا يركز الكذابون علي ان الاخوان حرقوا كنيسه في,negative
1496,عباس المحرقة أبشع جريمة في التاريخ الحديث  مغازلة ما بعد المصالحة,
1497,راسك برضو يا حوده انتخبوالعرص فيفيعبده,neutral
1498,اتجنن واكتب على غلاف ورقة الاجابه اوعا تفتح الورقه ارجوكارجوك واكتب فى الورقه الي بعدها  برده فتحتها يا حيوان,neutral
1499,شكرا أخى و كل الشكر للمملكة على الساندة إدام الله المحبة رمضان كريم,positive
1500,اللهجة التونسية فعلا من احلى اللهجات في العالم العربي ومش صعبة,positive
1501,نموذج على مدى عبث القائمين على أمور البلاد اخوان مرسي مصر,negative
1502,تخيل احساس ظابط الشرطة الى عارف انه مستهدف في كل ثانية من اليوم وفي كل حركة بيعملها حتى لو بعيدة عن طبيعة عمله الاخوانجماعةارهابية,negative
1503,مصر منغيرك ولا حاجة    و أنا من غيرها و لا حاجة,
1504,إنتهى الدرس يا غبي والعيال كبرت عنوانين هامة للمرحلة,
1505,جالس يتغدا هو وزوجته يتطنزون على امه شوفوا اللي حصل برالوالدين والله ياعيال من أفضل ما سمعت,positive
1506,روحي تحبك  عبدالمجيد,positive
1507,اللي حصل في الداخليه ايام  يناير  هيطلع و اوسخ من الاول هتعود هتعترض او تقف قدام الظابط هيتمسح بكرامتك,negative
1508,المشكلة ان خطاب الاخوان لو عدوا من تلاتين ستة هو هو الخطاب الفاشي اللي شغال دلوقتي من الليبرالين,negative
1509,شخص من كل اثنين ايدوا الانقلاب تراجع للخلف ولكنهم مقسمون لاربعة مستويات الضعيف يهاجم ببلاوى والغلاء المتوسط يهاجم,neutral
1510,أتذكر البرلمان الإسلامي الذي طالب بقتل الذين يتهجمون على وزارة الداخلية كما تدين تدان,negative
1511,أيها الاخوان صفقتم والثوار يقتلون وسخرتم من بنات مصر عندما هتكت أعراضهن وضمنتهم خروجا آمنا لطنطاوي وعنان وعندما خلعكم الشعب هتفتم ضد العسكر,negative
1512,شبكةالقدســــالاخباريه  أمريكا تدرس اعتماد السيادة الإسرائيلية على القدس في أوراقها الرسمية,
1513,لم تقم الثورة وتستمر لمدة ثلاث سنوات وتضحي بالكثير من اجل نفوس متعصبة ومريضة تنشر الفتنة بين اطياف الشعب الثورة البحرين,negative
1514,أنا ضد من يحاول الكذب في السياسة أو من يعتبرها فن الكذب و ليس فقط من جانب أخلاقي بل لأن هذا أثبت فشله لذلك أنا,negative
1515,استغرب من المحللين الذين يضخمون من الاعتداء على سفارة إسرائيل بدعوى أنه مخالف للقانون الدولي فهي جنحة مقابل جرائم إسرائي,negative
1516,الحمد لله في أسعد حالاتي إني شفت اليوم ده بيتحقق في أقل من سنة أنا كنت متخيل إنه هيجي بعد ماتمر كذا سنةربنا كريم,positive
1517,خطاب عاجل إلى وزير التعليم مدرسة الشهيد أحمد كمال في طنطا مأساة التعامل مع أسر شهداء الثورة,negative
1518,ثوار المرج عزبةالنخل المطرية عينشمس ما نبقاش رجالة لو ماطلعناش ال  سيدات من قسم المرج الليلة مرسي الاخوان انتخبوالعرص,negative
1519,ورغم ان الكلام اصلا بينقص حاجة كل ما زاد ورغم انى جدع وتقيل وعمرى ما اقولها بالساهل منزمانجدا محمدمحسن,neutral
1520,انفجارات جامعةالقاهرة تضر بثورتنا السلمية,
1521,لا يترك مناسبة الا و يرفع شعار رابعة انه الاسد أردوغان مصر تركيا,
1522,هتحبكلو احترمتها فى وجودها او غيابها,positive
1523,شاهدوا حلقة جديدة من برنامج بسمة أمل مع قصة واقعية بعنوان واحد قهوة على الحساب  هكذا تكون الإنسانية,
1524,الميدان للجميع حقا ولكن الآن فيه ناس معتصمة وإعلان مظاهرة مناهضة في نفس المكان موقف من الحكمة إجتنابه لأنه يذكرنا بمعركة الجمل,neutral
1525,النجاح له أسرار لكنها معروفة و متكاملة حلمك سعيك  إتقانك إصراركتحدي الصعاب الإستعانة بالله مش كفاية انك تحلم قوم اتحرك وحقق حلمك,neutral
1526,نتهم عصام العريان وحزب الحرية والعدالة بإحداث فتنة وقتل وإصابة مصرين,negative
1527,الابتذال ملا الشوال شبرا القاهرة مصر افريقيا كوكبالارض مجرةدربالتبانة  شبرا,negative
1528,بخصوص التحرش تحرش حقيقة بنات يقولون لو تسترت البقره ماتعرضلها الثور,
1529,مقتل جنودنا فى رفح بيد إرهاب منظم لا دين له ولا خلق ولا انتماء للوطن فى سيناء والوادى الإرهاب واحد ومصرالواحدة ستهزم الإرهاب,negative
1530,الدفع بمواطنين من اجل ملاحقة الصحفين قضائيا بتهمة إهانة الرئيس طريقة قديمة طالما استعملها مبارك وانتهت به في سجن طره هل يتعظ الرئيس مرسي,neutral
1531,د أبو الفتوح في العاشرة مساء  أنزعج الآن من الأداء الأمني و هناك تباطوء متعمد من الجهات الأمنية في عودة الأمن لمصر,negative
1532,عبداللهشعبكيحبك الملك اسأل من هو في ملكه مقيم  وفي جلاله عظيم وعلى عباده رحيم  وبكل شئ عليم ان يشفيك,positive
1533,اعلام العار خيرى وباسم ولميس ركزوا سخريتهم ان مرسي نحس انهارده الاتقلاب ما بيفوتش وكل يوم مصيبة اكبر من الى قبله,negative
1534,يسقط يسقط حكم العسكر ثورةيناير باسمرئيسالمصر انتخبوالعرص,neutral
1535,شبكه اخبار المحله  مجهولون يضرمون النيران فى محول كهرباء أمام قرية الراهبين بسمنود أضرم مجهولون النيران,
1536,استفتاء  إذا تتوقع فوز ليفربول اليوم ضد تشلسي  ريتويت  ليفربولتشيلسي,
1537,يا أستاذة تيريزا خلافي مع الاسلام السياسي معروف لكني لن امارس خلافي على حساب الحقيقة سأحترم اختيار الشعب مهما اختلفت معه,neutral
1538,بعضهم يتحدث عن ديمقراطية وتعددية بينما آخرون يقاضون مبدعين انضمت لقائمتهم مؤخرا رسامة الكاريكتير دعاء العدل,neutral
1539,هنا خطأ مننا نحن الأحزاب المدنية فلقد وافقنا على هذا لعدم خبرتنا,negative
1540,انتهى زمن الرئيس الذي يمنح وجاء زمن الشعب الذي يجد ويعتز بكرامته وما اعتمدته لكم هو بعض حقكم فأنتم الذين تمنحون ولست,neutral
1541,أجدع حاجة ان التيتى قصدى السيسى كل ما يحاول يعمل شو اعلامى فى صورة تتقلب عليه هاشتاج سخرية وده يبين انه حمار اخر حاجة السيسىهايصالح,negative
1542,أرشح صاحب هذا الحساب كأفضل مغرد لإفادتي في مجال  لعبة  تدوين,positive
1543,ابتسامتك  خلقجميل,positive
1544,مع جورج إسحق في وفد المجلس القومي لحقوق الانسان للمراقبة نتحرك في شرق وشمال القاهرة أدعو الجميع للمشاركة ومنع التجاوزات إن وجدت,neutral
1545,ازاي واحد من المفترض انه محترف سياسة يتحدث عن المصالحة تقدر لو رجعت الناس الي اتقتلت لأهاليها غير كدة متعن,negative
1546,حفل توقيع  هل أخطأت الثورة المصرية  كتاب جديد للدكتور علاء الأسواني الليلة,
1547,مجازر سوريا مستمرةأين الأمم المتحدة من حماية الأبرياء أين العروبة والقيم التي لا نتوقف عن التشدق بها الأنظمة في كل مكان تتعري أمام شعوبها,negative
1548,مقالي اليوم في جريدة الشروق بعنوان اسلاميك نميمة شو,
1549,لم تغلق قناة الفراعين لانها الاكثر كذبا او فجورا ولكن لانها الاقل احترافية فى الكذب والفجور,negative
1550,حمدا لله على سلامة أبنائنا المجندين المحررين و نهنئ أهلهم و أحبائهم بعودتهم و نهنئ الشعب المصري بإطلاق سراحهم,positive
1551,مجلس عسكري و حكومة غير قادرين علي حماية مرشح رئاسي بارز ناهيك عن توفير الأمن في البلاد هما المشكلة و ليس الحل,negative
1552,هو كل رئيس عرص يحكم مصر يتشطر علي الجزائر  مره بحجة الكورة ودلوقتي بحجة الارهاب  انتخبوالعرص العرصيغرد,negative
1553,إلصاق سوء السمعة بـمدنيةهو الدافع ورا استبدالها بـشو,
1554,مدير جامعة الإمام يستنكر الثناء على أردوغان ويعتبر تركيا دولة فاسدة فاسقة فاجرة تنشر الرذيلة مكة السعودية,negative
1555,اكتبرسالهلشخصدونذكراسمه كنت شيئا يسعدني لا أعلم كيف تحولت ل شيئا يألمني جدا,
1556,مقدر إن الشغل بيخليك تتفرج على الداعية الشرشوحة شتايمه بتوصلني من صحابيأنا أحب أضيع عمري في حاجات لذيذة مش قميئة,negative
1557,موقفنفسياعيشهمعجوزي يجي يصحيني بليل و يقولي يلا قومي نصلي الفجر,
1558,تجاوز الحل السياسى واللجوء للحل الأمنى هو فشل للسلطة واستهتار بالدماء على السلطة منع إراقة دم أى مصرى سواء كان معتصما أو رجل أمن,negative
1559,المجدللمبتسمينصباحا,positive
1560,اليوم السابع  طالبات القاهرة يشاركن فى معسكر فتيات جامعةالمنصورة بجمصة,
1561,مسخرة كوميدية من يوسف الحسينى على القبض على احمد عارف وحسن البرنسحتى وانت بتستخبو بردو اغبية,negative
1562,لي اصدقاء سعوديون كثيرون معظمهم من الكتاب والفنانين احبهم جدا واعتز بهم جدا لكنىى حزين ان يعامل المصريون بهذه الطريقة في بلد شقيق واسلامي,neutral
1563,فعاليات توزيع البورشور أمام المساجد و التوقيعات كانت رائعة و التجاوب كان استثنائيا سيتم رفع الصور بعد قليل,positive
1564,ما يدعو للضحك والرثاء معا انا الإخوان بسبب غبائهم الفطري و نقيصتي الخيانة و الجبن المتأصلتين بهما يظنون ان الفرد يدافع عن بقائه لا وطنه مصر,negative
1565,عسكركاذبون يناير القادم يشهد توحد القوي الثورية قوتنافيوحدتنا ابريل اخوان ليبرالي يساري حازمون,neutral
1566,حد فاكر سانتكاترين و الناس اللى ماتت و كل واحد كان عامل فيها محلل سياسى شعب زياط من يومه و الحكام,negative
1567,نفسي حد يغنيلى اغنية اهواك عبدالحليمحافظ فرحه برده  حلم,positive
1568,بوابة الشروق العشرات يشاركون فى تظاهرة تمرد الإلكترونية على صفحة المشير مصر,
1569,فريق عمل مسلسلالخطيئةيستعد لتصوير المشاهد الخارجية ب أكتوبر و المقطمالعمل على غرار المسلسلات التركية وبطولة شريفسلامة و الكاتبه والستايلست انجىعلاء والفنانه شيريعادل,
1570,الانقلاب ساقط لا محالة وبعدها ستعلو قيمة مصر والمصرين الى عنان السماء فى كل بلاد الدنيا بعد سنوات الذل والهوان لناصر ومبارك وسيسي,neutral
1571,في عهد مرسي تم قتل  مواطنا واعتقال  مواطن مورس عليهم تعذيب بشع وهناك عشرون حالة اغتصاب للرجال لماذا لم تعترض امريكا على حليفها مرسي,negative
1572,مليون خزوق يفلقوه ده الالف توكيل زرايبي للعرص مرسىرئيسى انتخبوالعرص الشعبيردتحيةالرئيس مصر رابعة,negative
1573,مؤتمر للرجل الشجاع الامين الحكيم أردوغان ومن خلفة آيةانما المؤمنون اخوة كتبت على هيئة اشارة رابعة,
1574,الموجز مصرالقوية حكم جناياتالمنيا اليوم هو الأقصى فى تاريخ مصر,
1575,مبارك يوم  يناير كان أقوى بكثير من مرسي الان الشعب اسقطه وضعه في السجنلا تغتروا ببلطجتكم فنهايتكم اقتربتمصر اكبر بكثير من سيدكم المرشد,neutral
1576,ادعو المصرين الى مشاهدة توثيق مذبحة الاتحادية التى جمعها الاستاذ عمر طاهر سحل وضرب رصاص وتعذيب البنات لن تفلتوا من الحساب أيها الاخوان,negative
1577,من أجمل ذكريات الطفولة أنك تنام في أي مكان في المنزل وتستيقظ وأنت في سريرك رب ارحمهما كما ربياني صغيرا,
1578,قال سيدقطب جاء الإسلام ليرد الإنسان إلى ربه وليجعل هذه السلطةهي السلطة الوحيدة التي يتلقى منها موازينه وقيمهكما تلقى منها وجوده وحياته,
1579,هجوم البلطجية تحت حماية الجيش والشرطة انطلق فى بورسعيد والزقازيق وبنها جرائم جديدة فى ملف عصابة الانقلاب الملف اكتظ وفاض,negative
1580,احضن اللى بتحبه  بكلامك    قوله كلمة حلوة فجأة,
1581,أهي صهيونية وتدعم حماس وتعمر غزة بذات الوقت أتريد تدمير الأمة فتقف ضد الانقلاب على من احتفلت اسرائيل بعزله أكل تلك التناقضات قطر,neutral
1582,مايغركيش العدد والله أنا أكتر أنا اللى مش إخوان وأنا اللى مش عسكر,neutral
1583,رفض التلفزيون المصري ظهوري في برنامج عمرو خالد حملة التعتيم و التشويه مازالت مستمرة,negative
1584,قاللك هيعملوا موقع بدل يوتيوب وهيسموه يوتيوس وهيبقى عليه رقابة من الخرفان,negative
1585,الانقلاب كشف مئات الحقراء في السياسة والاعلام والاقتصاد والفن والرياضة لكنه أضاء لغيرهم طريق الحرية شكرا سيف عبد الفتاح,neutral
1586,مرسي محبوس وخاين ومش هيرجع والتصالح مرفوض السادةالمحترمون,negative
1587,طول ما بيشتمك ككاتب الحمقى اللي فاهمين إن مرسي صح والحمقى اللي فاهمين مبارك كان صح والحمقى اللي فاهمين الحل في القمع والعنف فأنت أقرب للحق,neutral
1588,بل هو العقل لان اسفل النعل ملئ بالقاذورات و القذارة فكيف تكون طاهرا اذا مسحت اسفله بعد مشيك في مكان نجس,neutral
1589,مبارك راجل كويس واخوان اعدالم على طول الخط,neutral
1590,الحديث عن أن شخصا يحدد من له مكان فى الوطن ومن ليس له مكان هزل,
1591,غردبطولك  يالله اتحفونيايموشنموجب     تتفشل,
1592,ندين اعمال العنف التي لجات لها عناصر تخريبية في محيط مبني جامعة الدول العربية السادةالمحترم,negative
1593,إنشاء قناة تركيا مباشر مصر بدعم أردوغان,
1594,مرسي احترمكم فأهنتوه وسيسي اهانكم فقدستموه سانتكاترين مشاجانب,
1595,إستفتاء مارس مانفعش طنطاوي وقد كان أكثر شرفا وأشرف عليه قضاء حقيقي فما بالك بإستفتاء ملعوب في أساسه وتفاصيله ومبني على كذب رئاسي فاضح,negative
1596,راقب تغريدات وماتكتب غردبصورة غردبالخير تذكير دعمالبنات,
1597,أنصار مرسي يحرقون محكمة ومتحف ملوي بالمنيا وأعمال سلب ونهب واسعة بالمدينة,
1598,أرفض الدستور الذي ينص على محاكمة المدنين عسكريا,negative
1599,سلاماعلى شهداء الانتصارالعربى  وتحية الى قواتنا المسلحة التى عبرت بمصر من الهزيمة الى النصر إن ينصركم الله فلا غالب لكم,positive
1600,يفضح كذب قناة الجزيرة ويكشف تمثيل الاخوان دور الموتى,negative
1601,انتخبوالعرص هذا مافعله العرص في أهل مصر,negative
1602,اسحبوا الوثيقة الدستورية المشوهة نريد لجنة محايدة تضع ميثاق شرف نلتف حوله جميعاأولويتنا هى توحيد الصفوف وليس المزيد من الصدام والفوضى,negative
1603,كونوا على يقين أن هناك شيء ينتظركم بعد الصبر ليبهركم فينسيكم مرارة الألم و الحزن و التضحيات,neutral
1604,انت اساحبي وهتفضل اسحبي المجد للأغيار,
1605,إحنا عندنا ثقافة اعتياد للقبح ثقافة اعتياد للقذارة آردوغان قدر انه يبدأ نهضته بالنظافة شيراك لما كان عمدة,negative
1606,عمرو خالد حزب مصر قام لكي ينجح ولكن ليس عن طريق إفشال الآخرين,
1607,الحمد لله كما ينبغى لجلال وجهه وعظيم سلطانه اذكرالله,
1608,رجعوالجماهير عشان يمارسوا التشجيع,
1609,حينما تجد الفرصة لاحتضان أمك أو تقبيل يد أباك فلا تضيعها فقد يأتي عليك وقت تحتاج لاحتضانهما أو تقبيلهما ولا تجدهما,neutral
1610,خليفة الصخرة وائلجمعة في الأهلي,
1611,حين يصبح مصطفى بكري شبه متحدث باسم المجلس العسكري  اعلم أن هناك الكثير يجب عمله حتى تنجح,neutral
1612,اهم مطلب الان إيقاف المحاكم العسكرية لانها تستعمل كعصا غليظة للقمع نزول اى واحد فينا للتظاهر الان قد يكلفه شهور وسنوات في السجن الحربي,neutral
1613,رجل تقتل ابنته ويسجن هو ورفاق دربه ثم يبتسم يوم القبض عليه انه الحق اصحابه دائمأ مطمئنون,positive
1614,خلقجميل تحترم اي امراءة وماتجرحها لابقول ولابعمل,positive
1615,يتناقض مع واجب الشرطة التورط في العنف أو التصعيد مع المتظاهرين,negative
1616,الشبكة زفت فودافون اتصالات موبينيل,negative
1617,هام على السلطة الحاكمة أن تحترم الشعب المصري وتخبرنا عن خارطة الطريق إذا صوت غالبيتهم بـ لا,
1618,الذين يتسابقون لتلبيس مرشد الاخوان الحذاء عليهم ان يدركوا انهم يهدرون كرامتهم قبل ان يتحدثوا عن الثورة ما يفعله الشاطر بكم لن يفعله بنا,negative
1619,لماذا لم يذهب الرئيس الطرطور الى جنازة لواء الشرطة لو كان مرسي كانوا مسحوه,negative
1620,قبل عام امضى المسلمانى ساعة كاملة على الهواء للحديث عن عظمة وكفاءة وطنية اردوغان وعندما اصبح عضوا فى عصابة الانقلاب وصفه بالجهل,neutral
1621,قل لا للدستور تنقذ مصر من العنصرية والدسكتاتورية والتقسيم,negative
1622,من غرائب الانقلاب كل ضيوف مصر من سياسين واعلامين اوروبين وامريكين يهود او اعداء للاسلام,negative
1623,ومفكرتش في المساجد بيوت الله حرقت وقاعد تفكرلي في الكنائس ةاواي تبنيها تاني,neutral
1624,آهـ يا نفسي أما آن لك أن تتوبي وترضخي أما آن لك أن تستسلمي وتقري فالحب و المشاعر لم تخلق لك ولي أرجوك يانفسي يكفيني عذابا,neutral
1625,مهندس أسامة يونس أصيب في مذبحة رابعة كان في غيبوبة  يوم حتى توفاه الله أمس  عضو أهلا لدعوة,
1626,أحد ضحايا عنف الإخوان المسلمين المؤيد للفريق السيسي السادةالمحترمون,neutral
1627,ماعنديش مشكلة نقبل او نرفض القرض على اسس اقتصاديةلكن انك تلوي الدين عشان تحلل و تحرم هو ده اللي ينرفز,negative
1628,واحد من مجاهدين بيت المقدس وهو بيجاهد قصدي بيراقب اكادمية الشرطة حركةكايدينهم,negative
1629,مداخلة الدكتور عمرو خالد في برنامج آخر النهار مع الإعلامي خالد صلاح من جنوب السودان ضمن الوفد الشعبي الذي يزور,
1630,اذاعت قناة الجزيرة الرئيسية ان شهداء الاتحادية ينتمون الى الاخوان شهداؤنا كلهم واحد ولكن هل الحسيني ابوضيف او كرم جرجيوس من الاخوان عيب,negative
1631,الألم محسن كبير لأنه يجردنا من الغرور والدعوى ميزيادة,positive
1632,ابتسم في وجه الناس فإنها صدقة,positive
1633,اكبر فوائد الانقلاب مصر الاخير عالميا فى مستوى المعيشة وفى التعليم الاساسي وبكرة تشوفو مصر,negative
1634,أحيانا بيشتكي أولادي الذكور من تفضيلي للبنات أحيانا في المعاملة وبيكون ردي حديث الرسول  لا يكرمهن الا كريم و لا,neutral
1635,طاقه ايجابيه شبابية في تصوير اليوم الاول من أربايدول الموسمالثالث كان يوم رائع جدا انتظرونا قريبا,positive
1636,عن انك تصاحب باباك ومامتك وتحكيلهم عن كل حاجة من غير ما تخاف منهم لانك واثق انهم هيساعدوك,positive
1637,انا اذا عرفت الجواب ارفع يدي إذا ماقومتنيالأبله اقول الجواب بصوت عالي اي كيفي والله لاحللتشغيلمخي,
1638,الكاتب الامريكي ناعوم تشومسكي المخرج الامريكي مايكل مور رئيس الوزراءالنمساوي برونو كرايسكي يهود غربيون مناصرون للعرب معادون لإسرائيل,negative
1639,كدبهابريل ايه هو احنا هنكدب ع بعض ف ديه كمان ده أنتو طول السنه ما شاء الله,negative
1640,ليت الليالي تجيب الي على بالي واشوف زوله بعد ما طول الغيبه ان كان ماعاد له جيه بري حالي يمكن على عز هذا العمر اهذريبه عادل,neutral
1641,زبونات ش العزيزات  أناقتك في جلابيتك النقوش تكسو كل قطع الموضة لا سيما جلابياتك التي,
1642,ياعيال ياشباب لحد يجاوب بس البنات نبي نشوف ثقافتهم ايموشنموجب,
1643,مقدرش أحترم رأيك لو انت من الاخوان او من النكسجيه بتوع ثورةيناير ناقص تقولي إحترم رأي أعداءنا الاسرائيلين مصر الاخوانالمعرصين,negative
1644,انا بحترم وبحب فريق كاريوكى فهما على الاقل اتكلموا بطريقتهم الى هى الفن فى وقت سكت فيه مشايخ ودقون ناس بترقص وناس بتموت,positive
1645,كما أدنت عنف الإخوان أمام الاتحادية وأمام مقرهم العام قبل أيام أدين أيضا العنف ضدهم وضد منشآتهم بالأمس لا يصح الاحتجاج على العنف بالعنف,neutral
1646,يارب انت المنتقم انتقم من القذافى واعوانه وانصر ثوار ليبيا البواسل والاشاوس واحمي اهل ليبيا من مكائده يارب,neutral
1647,هذا ما يحدث عندما لا تقول الحق وتمسك بالعصاية من النص وترفض إدانة عنف السلطةهذا هو الأمن على الطريقة الإخوانية,negative
1648,تبا لك مارك,negative
1649,البديل  البديل  أبو الفتوح توريط الجيش في السياسة أكثر من اللازم خطر على الأمن القومي,negative
1650,مصر تتجدد بها دماء الاستبداد بتشريعات مشبوهة وانتهاكات لحقوق الإنسان وقمع للمعارضين وتجريم للتظاهر السلمي وهو ليس بجريمة في المجتمع الحر,neutral
1651,أنصار مرسي يحرقون مطرانية القوصية بأسيوط,
1652,يسقط إعلان مرسي الديكتاتوري,negative
1653,فيفيعبدهالامالمثالية زمن المؤخرات هزها واكسب عزها,neutral
1654,هاهاهاهاهاها,positive
1655,التحرير  تطبيق يكشف السرطان عن طريق النفخ كشفت صحيفة ديلي ميل البريطانية عن,
1656,سلامة أحمد سلامة تركت إرثا من الأخلاق حين عزت و من الحصافة حين اهتزت و من الشجاعة حين كان لها ثمن يرحمك الله,positive
1657,وقوى وطنية توقع على وثيقة الأزهر المتوازنة لنبذ العنف فيزايد عليها بعض جمهورها وفورا يبدأ بعض قياداتها بمكيافيلية في التنصل من الوثيقة,neutral
1658,رئيسكم كان هيطير من السعادة إنه متصور مع هيكل دلوقتي هيطلع هيكل بياخد أوامر من الخليج وأمريكا وإسرائيل وقوى الإستكبار إنهم الإخوان الفاشلون,negative
1659,النفاق مدمر طاهر ابو زيد يلغي المشاركة في ألعاب الفرانكفون ويحول ميزانية المشاركة لصندوق دعم مصر المناصب للمصائب,negative
1660,الاعتداء على الثوار غير مقبول ويعبر عن سياسات تنتمى للعهد البائد نطلب محاسبة المسئولين عن جريمة أمس وسرعة الاستجابة لمطالب الثورة,neutral
1661,مختار الصحاح بيقول رجل بقاق بالتخفيف كثير الكلام و البقباق الرجل كثر كلامه و البقبقة حكاية صوت يقال بقبق الكوز يعني بق فصحى,
1662,شاهد  آخر كلام لم يعد مجديا أي حديث مع بشار,negative
1663,أصحاب شخصيه أبلةفاهيتا الحقيقين هما حاتم الكاشف وشادى عبد اللطيف,
1664,نحن وغيرنا ننتظر من الاخوان الكثير ننتظر ان يغيروا الصورة الذهنية المأخوذة عنهم فى الفترة الأخيرة ننتظر ايادى ممدودة يتبع,neutral
1665,كيف لإنسان في كامل قواه العقلية أن يقدم نفسه للشهادة من أجل واحد بهطالة مرسي,negative
1666,المتهم بإزدراء الأديان مع التحفظ الشديد على سبب الإتهام ياخد حبس وكل من قتلوا الشهداء ينعموا بالبراءة عدالة عدلات,negative
1667,الفيس بوك واتس آب تدرسان إدخال خدمة تحويل الأموال عبر صحيفةالخليج واتسآب الفيس,
