,tweet,sentiment
675,سفار مصر عظيم في سعودي توزع منشور علي مصر لكي صات نعم في استفتاء علي دست,neutral
676,من طبيعة ان وجد شخص منافق من ممكن ان وجد رجل دين منافق لكن ما فعل على جمع تخطى كل حدود,negative
677,راجع ردود وجد متزمت دين هم الاكثر استعداد تطاول بذاءة نهم أخاف من نقاش حتى لا اهتز محفوظ التى لم فكر في,negative
678,أي غيور على قانون هل سمع عن تهريب متهم الأمريكان و لفا مدن في سجن حرب إعلان دستور باطل أمنح حكم للعسكراين كنتم,negative
679,الخثلان تيار كهربائي تسبب في من حرائق مدارس مدارس سعودي,
680,صعب احساس لما أوحش حد مات سوى,negative
681,رب إنا ظلم نفس إن لم غفر لنا ترحم كون من خاسر رتويتللاجر,
682,بعض ناس رفض اى تصرف من رئيس مرس حتى لو كان صائب خصوم سياسة اذا تحول عداوة أعمى ساند حق كما اراه حتى لو كنت وحد,neutral
683,شيخ حس أكد ان مرس امتلك شرع قران شرع نبوة الى متى هذه تجار دين مناسب وني موالي تبرع التى جمع شيخ حس,negative
684,نفاق جموع من آفة مجتمع كثير عبر عن مواقف في جلسة خاصة مكالم هاتف بينما نافق جماهير في علن خوف على شعب,negative
685,فرد هو ركيزة أساس التي تقوم على عملة تغير إصلاح التي و إن باد صعب إلا أن ليست مستحيل بل,neutral
686,الواتسابمعلق,negative
687,قرار رئيس جمهور عود برلمان انعقاد صحيح و تنفيذ صحيح حكم محكم دستور كوى في الإنتخابات قادم,positive
688,روس حذر من عواقب كارثة ضرب عسكر ضد سوري,
689,ماهر خام اسم كفى,positive
690,فيديو عكاشة الله هيفاءوهبي ست ماش طر واللى يتجوزها بقى خد خازوق بوابةالقاهرة مصر توفيقعكاشة,negative
691,رئيس وزراء ترك رجب طيب أردوغان ظهر امام خلف شعار رابع مكون من آي كريم إنما مؤمن إخوة,
692,حق شهداء أضاع شكل منظم نظام قضاء عاجز عن قصاص جهة تشريع تنفيذ لم دعم محاسب كل من قصر في جمع أدلة ضرورة,negative
693,غالى وين صفقة حق اول يوم كنت أجاب لاعب من مدريد وبرشلونه و و و كفى رجع مثل اول ضبط ميل,neutral
694,رب من نضج غيظ قلب قد منى لي موت لم أطاع مهداة من قفى في أعلى شجر جوز هند محاول اخراس ذكاء توقف عم,neutral
695,لي عايز تحاور راح تحاور مع هال شهداء مصاب لو دول رض عن رب هيرضوا عن إلا لا أمل أبدا لنا جميع,neutral
696,د علاء الأسواني كتب مقال أسبوع عنوان هل احتاج الى سينما,
697,صباحى نفى صحة تسريب محاكم السيسى حمل مشير تصرف غير مسئولة,
698,تحدى أي شيخ من متاجر طلع أقول كلام لي بيتقال قدام سفار على الهواليه لإنهم يعشقوا تحريض بس تسخين شباب إن دهي بيزود السبوبة,negative
699,أنت من استلذ أحلام بك استطعم حب حضور مقتبس من تصميم ميس,positive
700,انقسام بين قوى وطن طبيعة لكن حدث قبل إنجاز اهداف ثورة استفاد من نظام قديم جبى ان أضاع ثورة قبل مصلح سياسة,neutral
701,أسئلة التي هرب من أيام مجلس عسكر لا زالت تطارد أظل إلى أن واجه نجيب على,neutral
702,سلام انابنة استاذايمن شويقي وصى أبي بان وصل رسالة هو خير صحة جيد معنوي مرتفع شكر كل من سأل عن بشر,neutral
703,بالصورحزب وسط انسحب من اجتماع تحالف الديمقراطى بعد مشادة مع إخوان,
704,تكوين جن خمس جامل شكل كبير قوى سياسة على حساب شباب أقباط السادةالمحترمون,negative
705,انا ادعى دائم رحمة جميع و لا أعجب اداء زير داخلي خاصة نهو موجود من ايام الاخوان مجرم و لا توجد لدى رؤى,neutral
706,منع حازم عبد عظيم سيد البدوى كبر انصار انقلاب العسكرى من سفر مثل تطبيق مبدأ صاحب حمير ضرب مربوط أخاف سائر,negative
707,اظن ان من فسد شيء على اصلاحه جبى اعلان الجماعه الاسلاميه والاخوان منظم ارهابية واصلاح ما افسدو,negative
708,أكد أن التزام رئيس قانون حفاظ على استقلال قضاء تدعيم هو فى مصلح شعب قبل أى طرف آخر,positive
709,دهي ماش مؤتمر شعب دهي جول ميدان,neutral
710,حمار مكا فطيمالنعاشة نتا ولد و اذا رت صار ولد حلال طلب من فيفيعبدهالامالمثالية تبن هههههههه ايموشنموجب ايموشنموجب,negative
711,حي عين خذا صوت خذا وجه حسن طرب اصيل مصر جيزة قاهر شادي الاهرامات اسيوط,positive
712,جد كد وفر وفر نتا قر انتخب السيسى مع ان حمد صحب كنت معى أن افكار السيسى غير افكار حمد محمود سعد متآ,
713,توجيه أصعب فترة تحدى ناس أقول ما تقدر تقدم توجيه صعب بدو جهد بس كنت قول الله بلش معي مشوار أكيد ما,neutral
714,تطاول على شيخ أزهر تجاوز كل حدود السادةالمحترمون,negative
715,كان محمديسرىسلامة صاحب رسالة كافح من أجل طيلة حي ذلك حتى موت كان مثابة رسالة,positive
716,قرار مقترح في أمم متحد غير مقبول السادةالمحترمون,
717,مذيع محترم بتاع مصر بيقول في مظاهرة في شبر بتهتف طول عرض حنجيب الاسلام الارض ثم يتسائل ما دخل دين في صراع سياسة,
718,عامل كهربائي استغل وقت فراغ في عشر ذي حجة في قراء قرآن تب الله أجر غفر ذنب عشرذيالحجة,positive
719,والد جيكا هو اللى كان داخل مع حمدرين يوم تسليم توكيل حدم,positive
720,دكتور أبو فتوح محتاج مصانع محتاج مزارع محتاج شقق شباب لكي تزوج و لسنا احتاج مساجد أو كنائس هي أكثر من حاج,
721,أي شيء حدث أقول عرب لماذا هذا توقيت تحديد لما لا ضع لنا تقويم أوقات مناسب نظر متى قاوم متى تكلم غاز,
722,ثورة قام اساسا من جلا انهاء حكم عسكر الذي جثم على صدر مصر ست عام أوصل الى حضيض اذا لم استرد شعب سلط كامل قد شل,negative
723,لن استسلم تهديد انقلاب العسكرى مرسى أظل آمن فضل دعم أمريكا أخبار موجز,neutral
724,صراح في عمر حكاية واحد فقط نجد في طن حقيق ومادونها مسرح متعدد أدى دور في براع,neutral
725,فساد في بعض مستشف غير خاضع رقاب,negative
726,تحميل كتاب رباع صلاحجاهين من هذا رابط,
727,تحية يا بلد,positive
728,في يوم الارض مجد كل مجد من قاوم بامعائهه خاوي سامرالعيساوي,positive
729,هتاف مر دي جد ماش هنسيبها حد,
730,ثورة والإنتخابات قدم لنا عرب مجهز انطلق بها كلما ردن الإنطلاق داس علي رامل تمسك لوائح شكلة علا صوت لا حركة حقيق,neutral
731,دين داخلي في مصر مثل كارثة ليس دين خارجي السادةالمحترمون,negative
732,كان صلى الله على سلم أحب طيب رائح حسن كان لا سلك طريق أتبع أحد إلا عرف أن قد سلك من طيب عرف نشرسيرته,positive
733,خطاب رئيس عنى أن صار مجال سمح دبلوماسي دبلوماسي لعب سياسة استخدام وراق ضغط مختلف,neutral
734,مستقبل مرهون أن خرج نفس من ظلم ال نور حزب دستور قيم إنسان عدال اجتماع عقل علم مع غير,neutral
735,إقامة بازار سياح خلف الأهرامات تكلف مليون جن مصر اخبار,
736,صراح انا حبا شبكةالمجد بس حظ ردة هو ال رافض ان اشترك في ايموشنسالب,neutral
737,يوسفالحسيني كل ما دعم هو عدم سقوط رضا ياسمين ذات تاريخ عظيم,positive
738,مصر حرار,positive
739,جبى أن نفذ رئيس عد باجراء تغير في تشكيل لجنة التاسيسية دستور تكون معبر حق عن كل أطياف مجتمع,neutral
740,لانني في وسط ساقف في مواجه اي سعة لاقصاء اي تيار شريط ال كوى ذلك تيار نفس ا,neutral
741,كريستيانورونالدو صاروخ ماديرا او قاذف لهب او دون او التورنادو او سيدا الامراطور و مهم نهو فضل لاعب عالم,positive
742,عدم جود مصدر محايد معلوم بقى شيء مقرف جدا صراح,negative
743,و كتب أ حب إ نفس ايموشنموجب انزين أ نفسيآ ايموشنموجب,neutral
744,فى مصر انقلاب علا اصوات عهر دعار خفض اصوات حق عدل شرفاء تحكم بيادة تلاحق رصاص أوى سجون,negative
745,أنا بعد ما عش معاناة سناد لا يم خلة ولادة كرر مال صناع ثانويةعامة,negative
746,احترام جميع لكن من لدى مشكل مع صوت عاقل متزن صوت لدى مشكل حقيق,neutral
747,رئيس حزب نور وهاب ظهر على جزيرة ظل لعن في وثيق سلم عندما قال له مذيع ان مجلس عسكر المسئول الاول عن وثيق رفض تعليق,negative
748,الحريةللإخوان انصافالاخوان,positive
749,من عيوب سائل تواصل اجتماع أن صبح أداة رد فعل ليس فعل انشغل ردود أفعال يوم أكثر ما انشغل تخطيط تفكير مستقبل,negative
750,حركة تمرد طالب بإنتخابات رئاسي مبكر لا باد من استغلال فرص حشد ثورة ضد إخوان إيصال مرشح ثورة مثل برادع إلى الرئاسة,neutral
751,ههههههه الله رحم عمن جلعامر,positive
752,سعيد جدا زيار جزائر بلد جميل علا,positive
753,المصرى حسن واحد زنق فى وقت اشتغل اهوالله,positive
754,جعل غياب لي خذاك موت أحيا داخل وصل غالي يوسف بوح,neutral
755,اعلام عار كذب عادة تشويه صور رئيس مرس مسئولو سجن أكد نهو لم طلب أى ميز او استثناء داع كلاب تنبح,negative
756,محمودعباس هولوكوست بشع جريمة في تاريخ حديث,
757,فعل كل ما استطاع إسقاط هذا دستور باطل,negative
758,هي إنسان رائع,positive
759,رمز الانتخابى لل السيسي السيسيرئيسي,positive
760,مشايخ بيادة عكس اسمائهم حمد طيب قسا قلب مسلم على جمع ألغى صلاة الجمعه حمد ريم بخل فى حق,negative
761,أنعى ال الانسانية رمز متألق نضال في سبيل حر نهضة كرام الانسانية القائدوالمجاهدوالمفكر عرب حمد بن بيللا زعيم ثورة جزائر,positive
762,انتمى اسياد نصار باخلاقكم كنتم خير أمة اخرجت ناس,positive
763,مرس ماش سبب كارثة ال احنا في مبار دول هما سبب في كل دهي هدر تعليم و أمن حقوق أجيال طبيعة وصل كد,neutral
764,ليل عبد رحيم علي فجر مفاجأة جديد في دقيق على محور باسمطلعحرامي,
765,أبدأ رحل شعب مصر مع حاكم ثناء على بطن التي نجب انتهى بلع أسفل بطن التي نجب,negative
766,احداثمنالذاكرة مبار استنجد بالبلاطجة عنوان من صحيفة جمهور صادر من مدين عزى بدا عنوان خطأ بكفيحصار اضبطواشركاءالمخلوع,
767,ماذاعطاكالوهاب حمد له نهو وهاب و ليست هبة في يد بشر,positive
768,مقتل ثلاثة إصابة في اشتباك مع جيش بالقرصاية,
769,قصة إن دهي رئيس منتخب لازم كمل باطل دليل الأرجنتين نيكسون لي استقال لما كذبماهياش عافي لو شل عاند صمم خلف عود هيعطل بلد,negative
770,احببت في هذا ضن ناطق معبر انها الانسانية كل في قلب رجل مصطفيمحمود ضي,positive
771,بطل لا هزم عندما خسر بل هزم عندما يأس غادر لا ترك حلم,neutral
772,دول اوروبا اوقفت رحلة شركة الى مصر شركة تأمين رفض عمل وثيق مسافر كره تشوف مصر,negative
773,د عبدالمنعم سعيد إسرائيل طالب عالم اعتراف فاشي عنصر قانون قسم ولاء يهود إسرائيل فاشي,negative
774,لو عايز عمل فرق في مواجه حوادث تحرش والإنتهاكات جسد في تحرير ساعد ناس محترم دي لا سمح ضباع مزايد,neutral
775,ليس حب هو ان نظر الى وجه الجميلفأشعر انني امتلك كل الدنياو نتا كل دنيا كلامفيالحب مصر إمارة فلسطين بحر سعودي,positive
776,اعترافاتليبروفاشيخليجي فاشي ظهر واضح وضوح شمس في تنظيم هرم الاخواني الذي أسس حسنالبنا أسر مناطق,negative
777,إذن الله تقي يوم في سادس مساء في محاضر عنوان جدد حي في جامع أمريكي تجمع خامس,
778,شبر عظيم دوماكل يناير واحنا هنا,positive
779,تعقيب مصر يوم على تعليق زكريا عزم على كاريكاتير مجلس سيد قرار ضعف موقف جريد,
780,اكتوبر الاخوانجماعةارهابية خرائر الاخوان,negative
781,انا هقولة شرع حمر,negative
782,اللىرافضينالسيسىرئيسبيعملوافولوالبعض انتخبوالعرص مرسيرئيسي سيناءخارجالتغطية سأنتخبالسيسي,neutral
783,توضيح تمام كما سجل رفض في اجتماع سد نهضة غياب شفاف في مسألة أناء في كلم علن خرج بعض مدعى شكر على شفاف في أناء,neutral
784,جامع مستقبل شريك فى سي بي سي انقلاب اعادت امتحان طالب ساقط توصية من انقلاب جحا,negative
785,هو مستفز لي مع اني راح حرم تلة مر حمد له و ليس فقط من لم ذهب يا استاذي عزيز,neutral
786,الشعبيردتحيةالرئيس بكارالديوث انتخبوالعرص مصرالليلة نكاحالكاراتيه إنصافالاخوان,neutral
787,حاجاتبتفرحفيمصر لمة رمض,positive
788,فيديو عزيز شافع حق سهل ممتنع عزيزالشافعي,
789,إصرار شعب تونسي على وصول إلى كيلومتر أخير ثورة أخرى في حد ذات أهم درس من بين دروس كثير,positive
790,د علاء الأسواني كتب مقال أسبوع عنوان هل المرأة انسان نشر صباح غد ثلاثاء في جريد مصر يوم,
791,لما توقي شرب قهوة كل قعد نوم فالق ما يبيش زار قعد حال كويس كنمتفائلا,neutral
792,اعترض على طريق مضمون توقيت لا جاز إصدار مبادئ دستور ملزم بدون استفتاء شعب أصلا,negative
793,شاهد مادة تحقيق استقصاء في آخر كلام,
794,ال في جول ميدان,
795,مصر التي سجن بوى إسماعيل على شأن الهام شاه طارئ,negative
796,انعقد بعد قليل ندوة توقيع رواية نادى سيار ل دعلاء الأسوانى مكتب ديوان الاسكندرية تفاصيل,
797,اللهم إني عوذ بك من قلب لا يخشع من دعاء لا سمع من نفس لا تشبع من علم لا نفع دعوةالصائملاترد,
798,في ناس من أنصار أبو إسماعيل زعلان نازل شتيمة واضح إن محبط عش ماش هيبقى في إعتصام دبح عجول وكدهمعلهش طلع مدين إنتاج تان,negative
799,دراس عن تاريخ سرى جماع الاخوان مسلم تحت عنوانالاغتيال منهج حياهمن دراس كاتب يوسفالحسينى اكترى من رائع,negative
800,مجلس وزراء وافق على رفع دعم عن بنزين,
801,فاكر يا مظهرشاهين يا امنجي يا ابن لما كنت عايزني حطا اسم في مجلس رئاسي مدن في احداث محمدمحمود و مر,negative
802,السادةالمحترمون حلق الإثنين نومبر ناصر أمينأنشوى حوف مصر,
803,كلم هيبة محتاج تتشال من قاموس عش ماحدش تمسح في في الرايحة جاي دهي طبع غير أن على نفس وزن خيبة,negative
804,فرق بين إعمال نص إعمال مقتضى عصامسلطان,
805,قطر دول وحيد في عالم لها سفير في غزة أمير حاكم وحيد الذي جرم إسرائيل حمل مسؤول عدو بينما مسوخكم جرم حماس,neutral
806,مرس بيعمل جلسة حوار وطن عش فرح لما لاقى حد أقول له سيد رئيس نسى لي حصل وبيحصل له في محافظ قدام الإتحادية,negative
807,خالص عزاء فى شهيد جندى قوة مسلح وفى شهداء معتصم سلم سلام أرواح ضمان حر مصر مسئولية من أدار بلاد,neutral
808,لولا انقلاب ظل جيش شعب يدى واحد,negative
809,بيان حزب وسط حول مد حال طوارئ,
810,د عبد منعم أبو فتوح على قناة حر أنا ضد مظاهرة ماسبيرو و ضد مظاهرة أمام كنائس,negative
811,كل عار الذي عشن من سن طويل تلخص في هذا فيديو,negative
812,شبكة السنةالنبوية طلق خدم بث الأحاديثالصحيحة عبر واتسآب,
813,خارط طريق استلزم مشارك طن بعيد عن عنف السادةالمحترمون,neutral
814,تفاؤلى نابع من إيمان أن الله لا أضاع أجر من حسن عملاولا أوجد حسن أعظم عمل من أن أضحى شعب دماء من أجل حفاظ على طن عرض,positive
815,مواجه عنيف بين قوة أمن مصر أنصار جماع إخوان جامع وط أمام بواب رئيس جامع,
816,إصرار شعب تونسي على وصول إلى كيلومتر أخير ثورة أخرى في حد ذات أهم درس من بين دروس كثير,positive
817,و الله بتوع شبكة مخلص دول دم خفيف وجه البذئ الذي أضاع قناع دين,
818,حركة سياسة في مصر تأليف طارق بشر كشف تواطوء قياد الأخوان مع اسماعيل صدق ملك فاروق ضد حركة وطن اقرءوا قبل ان شتم,negative
819,طلع انا كم من المنشنكل لي تفكر في جنس مخدر ذعر جنس دهي هو لي مأثر على,negative
820,انا عاوز حرق أمانيالخياط غاز,negative
821,بعد وصل من أعلام رسم تحريض خرج على جماع الاخوان مؤتمر صحف أكثر انحطاط بيتنافسوا مع بعض,negative
822,لو بتقولوا أن من بلد هيتححق بعيد عن حقوق الأقتصادية والأجتماعية بقى واهم يوسفالحسينى,negative
823,يا عسكرى واقف فرس ع جتتى لا نتا بطل لا نتا تو حتتى يوم ما تقول هاخد بلد هتاخدها بس ع جثتى صلاحجاهين,negative
824,استدعاء نوار نجم مظهر شاه ممدوح حمز تحقيق معنى ان مناصر ثورة اصبحت جريمة عند مجلس عسكر,negative
825,لو التعريص بقى رياض انضم للأولومبياد علاء صادق هياخد الذهبيه,negative
826,أي الاخوان من عذب شهيد جند حتى موت من منح طنطا عنان قلاد نيل من قتل مصر اعتقل عذب آلاف اعترف جرائم,negative
827,جدد تأكيد على أن ترشح مهندس شاطر خطر على مصر على فرص ديمقراطي لا أقال خطورة ترشح عمر سليم,negative
828,اشتباك جيش مع معتصم حرس جمهور,
829,ريق عمل مسلسلالخطيئةيستعد تصوير مشاهد خارجي ب أكتوبر و المقطمالعمل على غرار مسلسل ترك طول شريفسلامة,
830,ليس عند أدنى شك أن أنصار تيار شعار إسلام سيلجأون قريب جدا تصفية مختلف مع في رأي هروب من شل في حل أزمة واقع,negative
831,سأل الله أن حفظ شيخ من كل مكروه يمن على صحة عافي سلامتكياخليفة,
832,كتاب مرس دموع ابتسام أديب محمد فتحيناقشه ليل دعلاء الأسواني في ندوة أسبوع في مقطم تفاصيل,
833,تسلم لي عيون يا آحلى شير روح شير محمد عراق جريح,
834,حزب وسط ال تقدم مسير هائل ال محكم دمياط تقديم اوراقه انتخاب البرلمانيهسعيد جدا ثقة,positive
835,أنا كتب النهارده في معصر شهد لك فضل إنت شباب لي معى في نزول يوم خمس وعشرينشكرا ياخالد ياجميل,positive
836,ظلم أتى من أشخاص و جماع و ليس من بلد و بالتالى حب لدى حب لدى,neutral
837,مهزلة اتهام هيثم محمد قلب نظم اجتماع دول مصر,negative
838,ثورة مصر وحد مصر في نسيج واحد تكاتف مصري جميع إسقاط نظام حمو بعض بعض في ظل غياب منا كامل,positive
839,أهالى كولة ب سوهاج قطع طريق ضبط عصاب قتل أصاب من,
840,شوف حجم تهليل تكبير تهليل تكبير قتل رجل لم صاب لك سلاح,negative
841,تحميل جميع حلق بسمة أمل دكتور عمر خالد دخل على رابط التالى مشاهد حلق على,
842,موقفنفسياعيشهمعجوزي تفرج علي ألام رعب و وجى مشهد مخيف و قول يا مامي يقولي يا روح أم خوف,
843,كلمهبتتقالفيالبيتكليوم ي ويل لي أخذ شاحن,
844,حول لقاء بالرئيسالمضحك في موضوع إن عمر ماتخيلت اني خش الاتحاديةغيرانني قفى عالسورأتظاهر مصر سعودي,neutral
845,لما بقى لي بينقلوا أخبار ناس عقل دي إزاي ممكن تثق في شبكة رصد دي تسلم عقل قدر مدهش على خداع نفس,negative
846,انقلاب أراد قمع مليون مصرى لو حاول امريكا جبروت قمع ما نجح شعب مصر عظيم انتصر دفع عالم احترام,positive
847,طالما طوع صحة وتبئى وافر حياة وافر حر ضحكة حاضر مجد ل مغرد ولى سوسن ويبعتله هن ريتا,
848,يا صاحب سمو إذا تحول النائبالعام إلى خائن عام أمن دول مصنع كذب لا تكلم عن دول مؤسس بل شل عصاب مستند موجود سمو,negative
849,تطبيع حدا محرم وطن التي اتفق على كل قوة وطن و لا جاز أي حزب أو جماع إجازة تحت أي مبرر أو ذرائع,negative
850,أي غيور على قانون هل سمع عن تهريب متهم الأمريكان و لفا مدن في سجن حرب إعلان دستور باطل أمنح حك,negative
851,إعلان دستور اعتداء غير مسبوق على استقلال قضاء أحكام,negative
852,ضد فساد مع اسم ثورةيناير باسمرئيسالمصر انتخبوالعرص,neutral
853,موسوعة مسائل جمهور في فقه,
854,يوسفالحسيني تلقى تهديد قتل من إرهاب أبو سمرةازاي ولي ناس دي متسابة دهي ماش بيتحقق مع,negative
855,إلي مجلس عسكر وزارة داخلي قفى قتل سفك دماء فور دم مصر خط حمر,neutral
856,جريد نيورك تايمز أصفى دعبد منعم أبو فتوح باردوغان مصر,
857,دا خنقنى من ساعة مدخلت على طنيطر صدم اللى جبتلى شلل لما عرف نهو مسيحى ا,negative
858,أؤكدلك أن إلاخوان مبارح فى إسكندرية كان معى كل أنواع الاسلحةمش سلمينإلاخوان مجموع إرهاب,negative
859,من هم أكثر مقال حياد عن مواد دستور ملغم لا أخنى رب بلد أهل نفس وإعرف صوة هيودينا كلم وفى,neutral
860,بك نتا بس السيسي راعب انتخبوالبرص,negative
861,من عطل قانون وجب وقف لكن سباب نافى كثير من الاخلاق مبادئ,neutral
862,لم تحدث مع ال خلال أيام ماضي على إطلاق خبر متداول على بعض مواقع منسوب إلي شأن تطور أحداث في مصر كاذب مفبرك,negative
863,الببلاوى اعتبار إخوان جماعةإرهابية قرار سياسى ليس قانون لن تنقذ رقبة مهما حاول أي مجرم دماء آلاف في رقبة شركاء,negative
864,وطن تي في أخطاء جيرارد أمام تشيلسي غلط شاطر لقب,
865,إن أحد مفقود,
866,انقلاب ضاق حتى بمن كان اعتبر علماء معتدل من امثال شيخ الحوينى دور ماشى ماش حيخلوا انقلابيوليو مصرالليلة,negative
867,شكر كل من شار في برنامج انتمى شركاء في هذه فرح حسن ريق اعداد و اخراج و انتاج و كتاب خور شغل معى,positive
868,ال ع شمال دهي زيت باسمعودة إرهاب أما لي على يم دهي زيت الإستقرار بتاع السيسي م ل,neutral
869,هل بدأ جيش سورة عملة حلب كبرى دمشق راموس شيش الليرمون مطاحن مدين,
870,مرسى الذى فى خاطرى و فى دمى حب من كل روحى و دمى,positive
871,تحيامصر سأنتخبالسيسي,neutral
872,مصر مدرس قمع حديث هذا انتشر ضباط حال فى مدارس,negative
873,بيان بورصة عرب ناسداك أو إم إكس تطور أسواق إمارة عرب,
874,يوسف لحس استضاف ليل في سادة محترم نظر رض عنى ممكن موت قبل أو اتعطل في كم أو أي حاج متفائل,
875,أما طائف مبرر استبداد سائر في ركب إخوان الذين دافع عن إعلان استبداد اشترك في جريمة دستور لن أفاد بهلوان يوم,negative
876,أردوغان ظهر من خلف شعار رابع من آي كريم إنما مؤمن إخوة,
877,تحرير صور بوسترات رسم فيلم سلاحف النينجا صفح رسم موقع ألام طرح ربع بوسترات,
878,شباب حمل ناشط في كل محافظ من أجل مصر مستقبل بار الله في مع غير,positive
879,عنى أول وجى العرص خطف رئيس عد يد راقص الأمالمثالية عد نكاحالكاراتيه ودلوقت طول شبابيمص شيش عد,negative
880,قوة مسلح أو شرطة درب من جامع مهن مهمة توفير دعم من مال,
881,سرمشمكسوفمنه انا شاب مصرى عند سن عمرى ما حسى شعور الوطنيه وانتمائى لبلدى غير سن سبب يناير لانى حسى انها هتك لدى,neutral
882,الله ما عارف ضحك الله حرق ثانويةعامة على مدرسينها واحد واحد,negative
883,يوم مر أسابيع على مذبح رابع و نهضة التي تشبه في بشاعة مذابح صابر و شاتيلا و سربرنتسيا و سبتمبر لا فعل إ,negative
884,في يوم عيدالعمال كل وزراء مدراء موظف غير مجاز إلا عمال قبل حب على جبين,positive
885,واحد من عايش زان واحد ماش من و عمر مثل دا ممثل ظيطة لزوم الهيصة مرارطافح,neutral
886,جنوب بها النماص مطر,
887,جديدفيتويتر رائع هنا نكى بتتعلم بلاغ لان ملزم ب حرف,positive
888,نعم تغير حينما إكتشفت أنة في حلم وحد في حب وحد في ألم وحد سر,
889,عصام كاريكا مطرب محجب ايموشنموجب,negative
890,سأل شعب قطر شقيق هل أرضى ما فعل قناة جزيرة مباشر مصر,
891,كون حاكم فرح آراء المبرراتية لي لابس بدل باص مصالح براح في آخر عمل مشكل في شارع ماش هيحلها غير الشارعخليهم نفع,negative
892,الاخوان طالب شرطة اعتذار أن غطى عين جمال صابر اثناء قبض على ماذا عن شهيد هل دم حلال أن ليسوا إخوانا سقوط أخلاق,negative
893,رفض تقيد حق اعتصام إعطاء سلط مطلق أمن في منع تظاهر مبالغ في عقوبة توسيع حرم منع تظاهر لا قانون صيغ راهن,negative
894,يوسف لحس فيديو فضح ذب قناة جزيرة كشف تمثيل الاخوان دور موت تحت اشراف قناة جزيرة,negative
895,إلى متخاذل و متحول أقول مارتن وثر عندما انتهى كل شيء لن تذكر شيء من لمة عداء لكن صمت أصدقاء ترك أثر لن زول,negative
896,نعم بين قياد جبهة إنقاذ من لايصلح إدارة جريد لكن ماذا عن إخوان ليس في من لايصلح إلا إدارة بقال أين نقد هم,neutral
897,صدر منذ قليل رواية دكتور علاء الأسواني جديد نادى سيار تباع يوم في مكتب شروق فقط غدا إذن الله في كل مكتب,
898,متحدث الحريةوالعدالة عملة مع إخوان سبوبة نيابة أمر حبس يوم مصر,
899,فرق في حديث شكل واضح بين مؤسس جيش التى اعتز بها هو جيش مهنى وطنى بين دور مجلس عسكر اعتبار متولى,positive
900,تغير اوباما موقف دعم انقلاب كشف نجاح لاسرائيل فى رعاية انقلاب يهود بيحركونا ساعد وفى ايام شتيمة نتا يهودى,negative
901,من اقوال شيخ معلق محمدرمضان ماجدعبدالله لابد ان تكون هناك قناة رياض متخصص نجوم وابداعه تقدير تاريخ مجيد وطن نادي,
902,سؤال اللى محينى بخصوص الاعدامللجميع دى هى كانت وفى احكامك ناجز بالاعدام مخلوع مبار عصاب واللى كان شعب,neutral
903,صباح خير عليكي يا مصر يا حلو و لابس جديد إن شاء الله هيكون حسن يوم في لي فات و كل لي جاي أحلى,positive
904,تحرير صباحالخير رب سأل في هذا صباح أن رزق كل من ما تمنى,
905,نعم حضر جلسة استماع واحد دستور استمع لنا كل اهتمام ثم ضرب ملاحظ عرض حائط لا دستور,negative
906,عباس أصفى محرق بابشع جريمة في عصر حديث دعا اسرائيل تحقيق سلام افب عباس اسرائيل محرق,
907,جامع هلسنكيفينلنداتختار السادةالمحترمون فريق عمل كاملالبرنامج الأكثرمصداقية حرف في مصر تم إدراج بحث عن في دور فلسطين,positive
908,مصر يوم حر بار الله في شعب مصر,positive
909,غرب ما حدث ان انتقد أشخاصا انتمى الى الاسلام سياسة عاجل اتهام رهيب نكى ضد الاسلام كيف لماذا حسى انسان بان هو الاسلام,negative
910,المرأه شري أساس في مشروع وطن كفى ما تعرض له من تميز إقصاء سبب موروث إجتماعية سيئ فهم خاطئ إسلام,neutral
911,شهاد صكوك غفر التي منح الاخوان قتلى رابع نهضة السادةالمحترمون,
912,أنبيأسالإماراتيه تقوم بث دعاء سلامتكياخليفة اداء ابراهيم عبيدلي بعد كل اذان,
913,بعض أصدقاء الذين احترم رفض فكر فظاظة لازلت مقتنع بها مهمة ان قضى على أمة واني قضى أيضا على استغلال حساب اى فصيل,neutral
914,إما أن عبد جليل الشرنوبي ذب أو محمد مرس ذب شوف دهي مان لي لاه سوابق في كذب إخلاف وعود حكم براح,negative
915,وجه نظر ساذج تقول أن من ناضل في ماضي أحاق له أن تحول إلى ندل يوم,negative
916,الله كبر الله أكبرالله كبر لا إله إلا الله تكبير عيد بعث فى وجد طاق إيمان عظيم كل عام أنتم خير,positive
917,له حمد تجوز محب و متابع صفح أقصى متى نصل ل آلاف محب متابع تغريداتالدكتورعوضالقرني,positive
918,مكتسب ثورة يناير راح في زبال عود لعصور ظلام أمن دول نظامزائل,negative
919,اوعىتنسى طوابير السيسي و اخونه مقابر و زرع فى مل عائل جرح عميق لاس فاكر و نتا نسى,negative
920,مسئولية أمن هي منع عنف حماية كل دم مصر شعب عظيم الذي خرج يوم سلم مطالب إنهاء رئاسة فاشل لن سمح عنف,neutral
921,مرس بيغير من اسم يوسف عش اسم ناس بتضحك معى مرس ناس بتضحك على,neutral
922,موجز فيديو خالدعلي حكومة محلب ارتكب إجرام في حق فقراء,
923,عندما اتهم جهاز المركزى محاسب رسم زير فساد بقى على عوض فى عدل بك احلى من شرف مفيش,negative
