,tweet,sentiment
591,شباب حزب وسط حاج فرح جد الله خرب بيت يامبارك لو شباب بلد دي كان اشتغل سياسه براح من زمان ماكانش دهي حال,neutral
592,ههههه علي خير الله,
593,اي مرأ تصنع حب والايثار اهتمام عطف حنان مؤهل ان تصبح أم مثال حت لو كانت مارلين مونرو فيفيعبدهالامالمثاليه,positive
594,لازلت معترض علي تشكيل الجمعيه التأسيسيه لان جعل دستور مصر في يد غلب انتمى ال الاسلام سياسة دستور جبى ان مثل مصر جميع,negative
595,دعمرو حمزاوي الآن علي قن برنامج هنا العاصمه,
596,من بارز الله معاصي خاب خسر دنيا آخر فاه هذا الهاشتاج فضائح معاون انتخبوالعرص,negative
597,أظل ذكر استشهاد بطل عبد منعم رياض تخليد ملحم مضيء من أنصع صفح تاريخ مصر رمز بطولة معركه استنزاف أحيا له في ذكر,positive
598,كورسيرا كبر موقع عالم احتوى علي مناهج جامع عالم هي أفضل في تصنيف تعاون مع تعريب مناهج شارك,positive
599,محام مستشار قانون محام محام قاضى حكم درر وتر مستشار رقم ريتويت محاماه مشاكل قضايا سرا محام مكتب,
600,النضآرآت قت موضه تقويم اسنآن بق موضه برض ماش بعيد كره تلاآقي صحبة جآيالك كرسي متحرك تفوليلهآ سلآمتك اتشليتي مرارطافح,negative
601,محاكم متورط ذلك شرط ان تكون الحكومه واجهزتها لدى المصداقيه ليست صاحب سوابق في تزوير تدليس والصاق,negative
602,مدونهافتكاسات رابع مرسيرئيسي الاسلحه والذخيره في ميدان رابع العدويه,
603,أقصر مدين خضراء,positive
604,مظهرشاهين ماشوفناش وشى واحد من مشايخ سلف في ثورهيناير أن مايقدروش قفى علي المنصه,negative
605,من كتاب دع تعايش دكتور عمر خالد ذات مر قال أبو حنيف أنا ري ذا لم تن المناقشه تب أحد,
606,لم انتخب مرس دعا ال مقاطع انتخاب في مقال منشور في مصر يوم لكن تف تمام موقف ثور الذين اضطر انتخاب حمايه للثوره,neutral
607,السياسه الشرعيه التي عمل بها سلفي في بلاد حرم مزور مكذوب علي الاسلام واني صفق لها كبار علماء اتحد في ذلك,
608,طبع إستفتاء مارس كان أكثر شرف من إستفتاء إخوان علي أقل شرف على قضاء حقيق وكانت الإنتهاكات في لا تقارن بإستفتاء إخوان,neutral
609,لي شاف أتم كوى مثل لي عرف احترم حبك لي سمع عن أتم قابل حاول,
610,شموخ عنوان سادات,positive
611,انفلات أمن موجود ليس نتيجه ضعف أمن وحد ضعف مؤسس الدوله تراخي أدى إلي تمرد علي سلطتهالدوله في خطر لابد من إعاده السياسه,negative
612,لا اعترف دستور مسلوق علي عجل خوف من حكم المحكمه بطلان اللجنه التي كتبتهلا اعترف رئيس عطل قانون رئيس ديكتاتور دستور باطل,negative
613,محمودسعد قعد دافع عن شباب اياهم لما جاه أقول مراسل هات لنا واحد كلم اتشتم هو مراسل اتفضل حاور قبل ما تقنع ناس تقبل مصر,negative
614,تأجيل قضة إعاده اجراءات محاكم متهم في مذبحهبورسعيد ل يونيو,
615,انا بلا فخر ضد فلول و ضد متطرف من سلف و ضد إخوان و ضد تميز اي فاء من شعب علي بق شعب انا مع الثوره,neutral
616,كلام كلام حمل لا أضحى هذا عام أكد حب إخوان خرف السادهالمحترمون,negative
617,رأي منقول صادم جدا ليس كل بطبيعه حال صحيح لكن صارم في حق في نقاط كثير أقدم لكم كما هو دون اي تدخل نقل,neutral
618,مذبح ميدان رابع العدويه جريمه نكراء حاسب شعب مصر مرتكب رابعهالعدويه,negative
619,أعفة من متابع أن إما لا تحفظ لسان أو لا تحفظ لي حق في اختلاف لكن دافع عن دوم إذا ظلم شكر,neutral
620,خميس يولي د عبد منعم أبو فتوح في من اول سطر علي مودرن حر مساء,
621,المحفوظه في خزائن في خارج من جانب قياد نظام بائد سندان ملف المحفوظه في واشنطن طيب واضح الثوره لم تكني ضد,neutral
622,و قضاء بق حلو دلوقتي عش قفل قن ماش عاجبانامش دهي قضاء فاسد مسيس بتاع مبار لي حل مجلس بق له دلوقتي,negative
623,دكتور عبد منعم إن لحم كتاف من خير بنا مصر بسطاء في أحياء الفقيره و علي ضفوف ترع,
624,دهي شفيق لي متقدم في بلاغ دنيا أخذ نصف أصوات عنى نصف ناس قبل عمي لا قبلتوش أغلب,negative
625,دماء التي أراق في مجزر ارتكب الدوله بماسبيرو لايمكن ان أضاع دون حساب واجب رئيس أن نفذ عد محاكم كل من تورط في قتل ابنائنا,negative
626,هل رئيس مرس شرع منتخب هل شعب قادر علي اختيار ما أفاد هل هدف الثوره ان تخلص من حكم عسكر اذا الاجابه نفي لماذا قمن ثور,neutral
627,رضا أعيشلك نتا يا حبيب كفايه ان نتا حبيب عمرودياب,positive
628,لا غلب علي أداء مجلس منذ يناير أسلوب إطفاء حرائق مازال عمل تشريع رقاب هادف بناء نظام,neutral
629,قبل نزول في مسير ضدالإنقلاب جدد نية له حاول صلى ركعة بن التوبه سيد شهداء حمز رجل قام إلي إمام جائر أمر,
630,ماذا فعل المعده اذا جآ كبد ضرب قاتل انها مصر ضرب القاتله تأتي ممن كانو هل جيران وابنائنا,negative
631,عايش معى ايام مفيش في جمال زي ملاك دي قلا كلم قول حب عمر دياب,positive
632,إلي حمد شح بطل شعب الذي حرق علم الصهاينه بعد أن دنس هواء مصر عام رفع علم فوق أنت مصر يا حمد مصر يا حمد عرب,neutral
633,مصر ثالث علي دول دي في عالم رب انتقم من العصابه واحد واحد أورى في يوم,negative
634,لا مواجه ناجح تطرف لا إنقاذ تعايش إلا تفعيل سياده قانون وحمايه حقوق الأقليه قبل الأغلبيه والمحاسبه الناجزه متورط في عنف,neutral
635,أقول الله أعال صفح صفح جميل صفح جميل هو الذي ليس مع عتاب سامح من أحب إذا خطأ بلا عتاب,
636,آه ناس حوالى بتحب مرس مال بس مرس ماهواش غل عند ناس دي من رزق عيال من مستقبل لو حسى إن فاشل ماش عارف حلى هتقلب على على,neutral
637,ا يا سلام روح أم النائبالعام,negative
638,إذا هم أمر غير علم أن ذو طبع أصيل,positive
639,خش أن ضرر و دمار ناتج من طريق و أسلوب إداره بلاد منذ الثوره حت الآن لن يم إصلاح,negative
640,لودهجناناتجنن لما تلاقى في امتحان سؤال ماش عارف اجابته كتب أنا سعيد إن سأل سؤال دهي,
641,لو انتخاب لم زور لك شفيق خسر حتم توقع من ال تشارك في هذه المسرحيه التي لدى من مخالف ما بطل عشر انتخاب,negative
642,الاعلام حكومة منافق أقول ان الذين اعتد علي متظاهر اهالي عادي هل اصبحت زجاج مولوتوف من مستلزم مطبخ في العباسيه,negative
643,الذين اتهم الثوره بان مكن الاخوان من مصر هؤلاء انتظر من ال اعتذار الثوره حر إراده شعب اختبر الاخوان تخلص من ال أبد,neutral
644,يوسف لحس فضح ذب قن الجزيره كشف تمثيل الاخوان دور موت تحت اشراف الجزيره,
645,عبدالحليم تطوير أناء مرتبط قضاء علي إرهاب نتا مكسوف تقول رجع زي قبل يناير عنى,
646,يوم شار دعبد منعم أبو فتوح في اطلاق مبادر الثوره اولا إنهاء انقسام حول دستور انتخاب,
647,ان كان طبع أصد شوي تعود فا تر مانيب ادآني الصده واني شاف في بالثنتين متجود تلا شروط ضمان نهايه المده سر,neutral
648,حزب نور شار في جن دستور حزب نور عمل دوش في كل موضوع في الاخر طلع عيل,negative
649,نصب تذكار حقير الذي يتم انشاؤه ال في ميدان رابع كون اول شيأ يتم اسقاطه بعد اسقاط انقلاب,negative
650,عشانخاطرماسر متحوطيش اخوكي صغير في الطرحه,negative
651,أنا كي أدر أن دموع عين خذلان ملح محمود درويش,negative
652,الإنقلاب دموي كان زمان إسمه أين برلمان,
653,مجتمع هيفضل طول عمر حافظمشفاهم حاج,negative
654,رجوع حق فضيل حمد الله علي سلام حمد سيد نجار,positive
655,فيفا أشاد ملعب الجوهره أصفى بث فضل ملعب عالم وارامكو ذهل بلاتر افتتاحملعبالملكعبدالله,positive
656,تجديد حبس ياسرعلي متحدث رئاسه معزول يوم في قضة تستر علي هشامقنديل يا وحشتونا وحش نوادر,neutral
657,قمه المسخره الببلاوي بيقول انا ولى ملاحظ علي قانون تظاهر ياعم هو انا لي مطلع,negative
658,دستور عامل انا واولادي مواطن من الدرجه الثانيه بالتإكيد صات على ب لا ألف لا,
659,عسكر خاين كالعاده دخل جامع بالبياده مجزرهالعباسيه عسكركاذبون لنننسي لننسامح,negative
660,بعد أبرأ سائق حمد صباح متلبس حمل سلاح سرق آثار كتب لكم نهو سار مطيع خلف انقلاب مسا قال نهو أيد وسى لو ترشح للرئاسه,negative
661,من شباب تمرد حرك يونيو في جن دستور شباب يناير الذين دعم يونيو غاضب شرب يا اغبياء,negative
662,حك خلق من عدم فرح م,positive
663,اسماء شهداء الثوره المجدللشهداء ريتويت كتير جدا بق,positive
664,اعتذار سي بي سي عن حلق شيطان الاراجوز جزء من التمثيليه لاظهار أن شمل مساس بسيسي او انقلاب لا صدق,negative
665,صرف نظر عن شغل لا اي حاج تان حب في فيفيعبده ان لي في قلب علي لسان ملهاش في نفاق زي معظم وسط فن,positive
666,غير لقن لي في فيفيعبدهالامالمثاليه إلي ناشيونال جيوجرافيك جد برنامج عن شاب أمريكي صنع صاروخ في بيت طلق في,neutral
667,من أراد سفر عرف فارق بين حكم مرس زمن عسكر مفيش دولار في بنوك ومتقدرش سحب من حساب مصر ال قلا قليل,neutral
668,اوعيتنسي عاشوا رجال وماتوا اسود,positive
669,خدع لا تعرف عن تطبيق واتسآب واتساب الواتساب,
670,ضابط جيش ضرب زياد عليم أصغر عضو منتخب في مجلس شعب و أقول له خلة مجلس شعب نفع بدايه طيب عرس الديمقراطيه,
671,فيفيعبده طلع باق ام بي سي تكلم عن شرف احترام وانها الام المثاليه قاح,negative
672,حت في أصعب حظ عمر لم أفشى مرس اسرار خيانه وسى لم أقال شيء شائن ضد لخا قتل,neutral
673,عيدالأم أم صيني سن اعتنى بإبنها سن مصاب شلل رباع منذ سن هو قلب أم مهما تقادم بها سنون,
674,حضن لي بتحبه كلام قول كلم حلو فجأ,
675,السفاره المصريه العظيمه في السعوديه توزع منشور علي مصر لكي صات نعم في استفتاء علي دست,neutral
676,من طبيعة ان وجد شخص منافق من ممكن ان وجد رجل دين منافق لكن ما فعل علي جمع تخطى كل حدود,negative
677,راجع ردود وجد متزمت دين هم الاكثر استعداد تطاول بذاءة نهم أخاف من نقاش حت لا اهتز محفوظ التي لم فكر في,negative
678,أي غيور علي قانون هل سمع عن تهريب متهم الأمريكان و لفا مدن في سجن حرب إعلان دستور باطل أمنح حكم للعسكراين كنتم,negative
679,الخثلان تيار كهربائي تسبب في من حرائق مدارس مدارس السعوديه,
680,صعب احساس لما أوحش حد مات سوى,negative
681,رب إنا ظلم نفس إن لم غفر لنا ترحم كون من خاسر رتويتللاجر,
682,بعض ناس رفض اي تصرف من رئيس مرس حت لو كان صائب خصوم السياسيه اذا تحول لعداوه أعمى ساند حق كما اراه حت لو كنت وحد,neutral
683,شيخ حس أكد ان مرس امتلك شرع قران شرع نبوة ال متا هذه التجاره دين بالمناسبه وني موالي تبرع التي جمع شيخ حس,negative
684,نفاق جموع من آفة مجتمع كثير عبر عن مواقف في جلسة الخاصه مكالم هاتف بينما نافق جماهير في علن خوف علي شعب,negative
685,فرد هو الركيزه الأساسيه التي تقوم على عملة تغير إصلاح التي و إن باد صعب إلا أن ليست مستحيل بل,neutral
686,الواتسابمعلق,negative
687,قرار رئيس الجمهوريه عود برلمان انعقاد صحيح و تنفيذ صحيح حكم المحكمه الدستوريه كوى في الإنتخابات القادمه,positive
688,روس حذر من عواقب كارثة ضرب عسكر ضد سوري,
689,ماهر خام اسم كف,positive
690,فيديو عكاشه الله هيفاءوهبي ست ماش طر لي يتجوزها بقى خد خازوق بوابهالقاهره مصر توفيقعكاشه,negative
691,رئيس وزراء ترك رجب طيب أردوغان ظهر امام خلف شعار رابع مكون من الآيه الكريمه إنما مؤمن إخوه,
692,حق شهداء أضاع شكل منظم نظام قضاء عاجز عن قصاص جهة التشريعيه والتنفيذيه لم دعم محاسب كل من قصر في جمع الأدله ضروره,negative
693,غالى وين صفقة حق اول يوم كنت أجاب لاعب من مدريد وبرشلونه و و و كف رجع مثل اول ضبط ميل,neutral
694,رب من نضج غيظ قلب قد منى لي موت لم أطاع مهد من قفى في علي شجر جوز هند محاول اخراس ذكاء توقف عم,neutral
695,لي عايز تحاور راح تحاور مع هال شهداء مصاب لو دول رض عن رب هيرضوا عن إلا لا أمل أبدا لنا جميع,neutral
696,د علاء الأسواني كتب مقال أسبوع عنوان هل احتاج ال سينما,
697,صباح نفى صحه تسريب محاكم السيسي حمل مشير تصرف غير مسئوله,
698,تحدى أي شيخ من متاجر طلع أقول كلام لي بيتقال قدام السفاره علي الهواليه لإنهم يعشقوا تحريض بس تسخين شباب إن دهي بيزود السبوبه,negative
699,أنت من استلذ أحلام بك استطعم حب حضور مقتبس من تصميم ميس,positive
700,انقسام بين قوة الوطنيه طبيعة لكن حدث قبل إنجاز اهداف الثوره استفاد من نظام قديم جبى ان أضاع الثوره قبل المصلحه السياسيه,neutral
701,الأسئله التي هرب من أيام مجلس عسكر لا زالت تطارد أظل إلي أن واجه نجيب على,neutral
702,سلام انابنه استاذايمن شويقي وصى أبي بان وصل رسالة هو خير صحة جيد معنوي مرتفع شكر كل من سأل عن بشر,neutral
703,بالصورحزب وسط انسحب من اجتماع تحالف ديمقراطي بعد مشاده مع إخوان,
704,تكوين جن خمس جامل شكل كبير قوة السياسيه علي حساب شباب أقباط السادهالمحترمون,negative
705,انا ادعى دائم بالرحمه جميع و لا أعجب اداء زير الداخليه خاص نهو موجود من ايام الاخوان مجرم و لا توجد لدى رؤيه,neutral
706,منع حازم عبد عظيم سيد بدو كبر انصار انقلاب عسكر من سفر مثل تطبيق مبدأ صاحب حمير ضرب مربوط أخاف سائر,negative
707,اظن ان من فسد شيء على اصلاحه جبى اعلان الجماعه الاسلاميه والاخوان منظم ارهابيه واصلاح ما افسدو,negative
708,أكد أن التزام رئيس قانون حفاظ علي استقلال قضاء تدعيم هو في مصلح شعب قبل أي طرف آخر,positive
709,دهي ماش مؤتمر شعب دهي جول ميدان,neutral
710,الحماره مكا فطيمالنعاشه نتا ولد و اذا رت صار ولد حلال طلب من فيفيعبدهالامالمثاليه تبن هههههههه ايموشنموجب ايموشنموجب,negative
711,حي عين خذا صوت خذا وجه حسن طرب اصيل مصر الجيزه القاهره شادي الاهرامات اسيوط,positive
712,جد دهي وفر وفر نتا قر انتخب السيسي مع ان حمد صحب كنت معى أن افكار السيسي غير افكار حمد محمود سعد متآ,
713,توجيه أصعب فتر تحدى ناس أقول ما تقدر تقدم توجيه صعب بدو جهد بس كنت قول الله بلش معي مشوار أكيد ما,neutral
714,تطاول علي شيخ أزهر تجاوز كل حدود السادهالمحترمون,negative
715,كان محمديسريسلامه صاحب رساله كافح من أجل طيله حي ذلك حت موت كان مثاب رساله,positive
716,قرار مقترح في أمم المتحده غير مقبول السادهالمحترمون,
717,مذيع محترم بتاع مصر بيقول في مظاهرة في شبر بتهتف طول عرض حنجيب الاسلام الارض ثم يتسائل ما دخل دين في صراع سياسة,
718,عامل كهربائي استغل وقت فراغ في عشر ذي لحج في قراء قرآن تب الله أجر غفر ذنب عشرذيالحجه,positive
719,والد جيكا هو لي كان داخل مع حمدرين يوم تسليم توكيل حدم,positive
720,دكتور أبو فتوح محتاج مصانع محتاج مزارع محتاج شقق شباب لكي تزوج و لسنا احتاج مساجد أو كنائس هي أكثر من الحاجه,
721,أي شيء حدث أقول عرب لماذا هذا توقيت تحديد لما لا ضع لنا تقويم أوقات المناسبه نظر متا قاوم متا تكلم غاز,
722,الثوره قام اساسا من جلا انهاء حكم عسكر الذي جثم علي صدر مصر ست عام أوصل ال حضيض اذا لم استرد شعب السلطه كامل قد شل,negative
723,لن استسلم تهديد انقلاب عسكر مرس أظل آمن فضل دعم أمريكا أخبار موجز,neutral
724,صراح في عمر حكايه واحد فقط نجد في طن حقيق ومادونها مسرح متعدد أدى دور في براع,neutral
725,فساد في بعض مستشف غير خاضع للرقابه,negative
726,تحميل كتاب رباع صلاحجاهين من هذا رابط,
727,تحية يا بلد,positive
728,في يوم الارض مجد كل مجد من قاوم بامعائهه الخاويه سامرالعيساوي,positive
729,هتاف المره دي جد ماش هنسيبها حد,
730,الثوره والإنتخابات قدم لنا عرب مجهز انطلق بها كلما ردن الإنطلاق داس علي رامل تمسك لوائح الشكليه علا صوت لا حرك حقيق,neutral
731,دين داخلي في مصر مثل كارث ليس دين خارجي السادهالمحترمون,negative
732,كان صل الله على سلم أحب طيب والرائحه لحس كان لا سلك طريق أتبع أحد إلا عرف أن قد سلك من طيب عرف نشرسيرته,positive
733,خطاب رئيس عنى أن صار مجال سمح دبلوماسي دبلوماسي لعب سياسه استخدام وراق ضغط المختلفه,neutral
734,مستقبل مرهون أن خرج نفس من ظلم ال نور حزب دستور قيم إنسان عدال اجتماع عقل علم مع غير,neutral
735,إقامه بازار سياح خلف الأهرامات تكلف مليون جن مصر اخبار,
736,صراح انا حبا شبكهالمجد بس حظ ردة هو ال رافض ان اشترك في ايموشنسالب,neutral
737,يوسفالحسيني كل ما دعم هو عدم سقوط رضا ياسمين ذات تاريخ عظيم,positive
738,مصر حرار,positive
739,جبى أن نفذ رئيس عد باجراء تغير في تشكيل اللجنه التاسيسيه دستور تكون معبر حق عن كل أطياف مجتمع,neutral
740,لانني في وسط ساقف في مواجه اي سعة لاقصاء اي تيار شريط ال كوى ذلك تيار نفس ا,neutral
741,كريستيانورونالدو صاروخ ماديرا او قاذف لهب او دون او التورنادو او سيدا الامراطور و مهم نهو فضل لاعب عالم,positive
742,عدم جود مصدر محايد للمعلومه بق شيء مقرف جدا صراح,negative
743,و كتب أ حب إ نفس ايموشنموجب انزين أ نفسيآ ايموشنموجب,neutral
744,في مصر انقلاب علا اصوات عهر والدعاره خفض اصوات حق عدل شرفاء تحكم بياده تلاحق رصاص أوى سجون,negative
745,أنا بعد ما عش المعاناه سناد لا يم خلة ولادة كرر مال صناع ثانويهعامه,negative
746,احترام جميع لكن من لدى مشكل مع صوت عاقل متزن صوت لدى مشكل حقيق,neutral
747,رئيس حزب نور وهاب ظهر علي الجزيره ظل لعن في وثيق سلم عندما قال له مذيع ان مجلس عسكر المسئول الاول عن الوثيقه رفض تعليق,negative
748,الحريهللإخوان انصافالاخوان,positive
749,من عيوب سائل تواصل اجتماع أن صبح أداهي رد فعل ليس فعل انشغل ردود أفعال اليوميه أكثر ما انشغل تخطيط تفكير مستقبل,negative
750,حرك تمرد طالب بإنتخابات رئاسي مبكر لا باد من استغلال فرص حشد ثورة ضد إخوان إيصال مرشح ثورة مثل برادع إلي الرئاسه,neutral
751,ههههههه الله رحم عمن جلعامر,positive
752,سعيد جدا زيار جزائر بلد جميل علا,positive
753,مصر حسن واحد زنق في وقت اشتغل اهوالله,positive
754,جعل غياب لي خذاك موت أحيا داخل وصل غالي يوسف بوح,neutral
755,اعلام عار كذب كالعاده تشويه صور رئيس مرس مسئولو سجن أكد نهو لم طلب أي ميز او استثناء داع كلاب تنبح,negative
756,محمودعباس هولوكوست بشع جريمه في تاريخ حديث,
757,فعل كل ما استطاع إسقاط هذا دستور باطل,negative
758,هي إنسان رائع,positive
759,رمز انتخاب لل السيسي السيسيرئيسي,positive
760,مشايخ البياده عكس اسمائهم حمد طيب قسا قلب مسلم علي جمع غي صل الجمعه حمد ريم بخل في حق,negative
761,أنعى ال الانسانيه رمز متألق نضال في سبيل الحريه والنهضه والكرامه الانسانيه القائدوالمجاهدوالمفكر عرب حمد بن بيللا زعيم ثور جزائر,positive
762,انتمى اسياد نصار باخلاقكم كنتم خير أم اخرجت ناس,positive
763,مرس ماش سبب الكارثه ال احنا في مبار دول هما سبب في كل دهي هدر تعليم و أمن حقوق أجيال طبيعة وصل كد,neutral
764,الليله عبد رحيم علي فجر مفاجأة جديد في دقيق علي محور باسمطلعحرامي,
765,أبدأ رحل شعب مصر مع حاكم ثناء علي بطن التي نجب انتهى بلع أسفل بطن التي نجب,negative
766,احداثمنالذاكره مبار استنجد بالبلاطجه عنوان من صحيفه الجمهوريه الصادره من مدين عزى بدا عنوان خطأ بكفيحصار اضبطواشركاءالمخلوع,
767,ماذاعطاكالوهاب حمد له نهو وهاب و ليست هبة في يد بشر,positive
768,مقتل ثلاثه وإصابه في اشتباك مع جيش بالقرصايه,
769,قص إن دهي رئيس منتخب لازم كمل باطل دليل الأرجنتين نيكسون لي استقال لما كذبماهياش عافي لو شل عاند صمم خلف عود هيعطل بلد,negative
770,احببت في هذا ضن ناطق معبر انها الانسانيه كل في قلب رجل مصطفيمحمود ضي,positive
771,بطل لا هزم عندما خسر بل هزم عندما يأس غادر لا ترك حلم,neutral
772,دول اوروبا اوقفت رحلة شركة ال مصر شركة تأمين رفض عمل وثيق مسافر كره تشوف مصر,negative
773,د عبدالمنعم سعيد إسرائيل طالب عالم اعتراف فاشي عنصر قانون قسم ولاء يهود إسرائيل فاشي,negative
774,لو عايز عمل فرق في مواجه حوادث تحرش والإنتهاكات الجسديه في تحرير ساعد ناس المحترمه دي لا سمح ضباع مزايد,neutral
775,ليس حب هو ان نظر ال وجه الجميلفأشعر انني امتلك كل الدنياو نتا كل دنيا كلامفيالحب مصر إمارة فلسطين بحر السعوديه,positive
776,اعترافاتليبروفاشيخليجي الفاشيه ظهر واضح وضوح شمس في تنظيم هرم الاخواني الذي أسس حسنالبنا أسر مناطق,negative
777,إذن الله تقي يوم في السادسه مساء في محاضر عنوان جدد حي في الجامعه الأمريكيه تجمع خامس,
778,شبر العظيمه دوماكل يناير واحنا هنا,positive
779,تعقيب مصر يوم علي تعليق زكريا عزم علي كاريكاتير مجلس سيد قرار ضعف موقف الجريده,
780,اكتوبر الاخوانجماعهارهابيه خرائر الاخوان,negative
781,انا هقوله شرع حمر,negative
782,الليرافضينالسيسيرئيسبيعملوافولوالبعض انتخبوالعرص مرسيرئيسي سيناءخارجالتغطيه سأنتخبالسيسي,neutral
783,توضيح تمام كما سجل رفض في اجتماع سد النهضه غياب الشفافيه في مسأله أناء في كلم علن خرج بعض مدعى شكر علي الشفافيه في أناء,neutral
784,جامع مستقبل شريك في سي بي سي انقلاب اعادت امتحان طالب ساقط بتوصيه من انقلاب جحا,negative
785,هو مستفز لي مع اني راح حرم تلة مر حمد له و ليس فقط من لم ذهب يا استاذي عزيز,neutral
786,الشعبيردتحيهالرئيس بكارالديوث انتخبوالعرص مصرالليله نكاحالكاراتيه إنصافالاخوان,neutral
787,حاجاتبتفرحفيمصر لام رمض,positive
788,فيديو عزيز شافع حق سهل ممتنع عزيزالشافعي,
789,إصرار شعب تونسي علي وصول إلي كيلومتر أخير ثور أخر في حد ذات أهم درس من بين دروس كثير,positive
790,د علاء الأسواني كتب مقال أسبوع عنوان هل المرأه انسان نشر صباح غد ثلاثاء في جريد مصر يوم,
791,لما توقي شرب قهي كل قعد نوم فالق ما يبيش زار قعد حال كويس كنمتفائلا,neutral
792,اعترض علي الطريقه مضمون توقيت لا جاز إصدار مبادئ دستور ملزم بدون استفتاء شعب أصلا,negative
793,شاهد الماده تحقيق استقصاء في آخر كلام,
794,ال في جول ميدان,
795,مصر التي سجن بوى إسماعيل على شأن الهام شاه طارئ,negative
796,انعقد بعد قليل داه توقيع رواية نادى سيار ل دعلاء الأسواني مكتب ديوان الاسكندريه تفاصيل,
797,اللهم إني عوذ بك من قلب لا يخشع من دعاء لا سمع من نفس لا تشبع من علم لا نفع دعوهالصائملاترد,
798,في ناس من أنصار أبو إسماعيل زعلان نازل شتيم واضح إن محبط عش ماش هيبقي في إعتصام دبح عجول وكدهمعلهش طلع مدين إنتاج تان,negative
799,دراس عن تاريخ سر جماع الاخوان مسلم تحت عنوانالاغتيال منهج حياهمن دراس كاتب يوسفالحسيني اكترى من رائع,negative
800,مجلس وزراء وافق علي رفع دعم عن بنزين,
801,فاكر يا مظهرشاهين يا امنجي يا ابن لما كنت عايزني حطا اسم في مجلس رئاسي مدن في احداث محمدمحمود و مر,negative
802,السادهالمحترمون الحلقه الإثنين نومبر ناصر أمينأنشوي حوف مصر,
803,كلم هيب محتاج تتشال من قاموس عش ماحدش تمسح في في الرايحه والجايه دهي طبع غير أن علي نفس وزن خيب,negative
804,فرق بين إعمال نص إعمال المقتضي عصامسلطان,
805,قطر الدوله الوحيده في عالم لها سفير في غاز أمير حاكم وحيد الذي جرم إسرائيل حمل مسؤول عدو بينما مسوخكم جرم حماس,neutral
806,مرس بيعمل جلسة حوار وطن عش فرح لما لاقى حد أقول له سيد رئيس نسى لي حصل وبيحصل له في محافظ قدام الإتحاديه,negative
807,خالص عزاء في شهيد جند قوة المسلحه في شهداء معتصم سلم سلام أرواح ضمان حر مصر مسئوليه من أدار بلاد,neutral
808,لولا انقلاب ظل جيش شعب يدى واحد,negative
809,بيان حزب وسط حول مد حال طوارئ,
810,د عبد منعم أبو فتوح علي قن الحره أنا ضد مظاهرة ماسبيرو و ضد مظاهرة أمام كنائس,negative
811,كل عار الذي عشن من سن طويل تلخص في هذا فيديو,negative
812,شبك السنهالنبويه طلق خدم بث الأحاديثالصحيحه عبر واتسآب,
813,خارط طريق استلزم مشارك طن بعيد عن عنف السادهالمحترمون,neutral
814,تفاؤل نابع من إيمان أن الله لا أضاع أجر من حسن عملاولا أوجد حسن أعظم عمل من أن أضحى شعب دماء من أجل حفاظ علي طن عرض,positive
815,مواجه عنيف بين قوة أمن المصريه أنصار جماع إخوان جامع وط أمام البوابه الرئيسيه للجامعه,
816,إصرار شعب تونسي علي وصول إلي كيلومتر أخير ثور أخر في حد ذات أهم درس من بين دروس كثير,positive
817,و الله بتوع شبك مخلص دول دم خفيف وجه البذئ الذي أضاع قناع دين,
818,الحركه السياسيه في مصر تأليف طارق بشر كشف تواطوء قياد الأخوان مع اسماعيل صدق ملك فاروق ضد الحركه الوطنيه اقرءوا قبل ان شتم,negative
819,طلع انا كم من المنشنكل لي تفكر في جنس مخدر ذعر جنس دهي هو لي مأثر على,negative
820,انا عاوز حرق أمانيالخياط غاز,negative
821,بعد وصل من أعلام رسم تحريض خرج على جماع الاخوان مؤتمر صحف أكثر انحطاط بيتنافسوا مع بعض,negative
822,لو بتقولوا أن من بلد هيتححق بعيد عن حقوق الأقتصاديه والأجتماعيه بقى واهم يوسفالحسيني,negative
823,يا عسكر واقف فرس ع جت لا نتا بطل لا نتا توه حت يوم ما تقول هاخد بلد هتاخدها بس ع جث صلاحجاهين,negative
824,استدعاء نوار نجم مظهر شاه ممدوح حمز تحقيق معنى ان مناصر الثوره اصبحت جريمه عند مجلس عسكر,negative
825,لو التعريص بق رياض انضم للأولومبياد علاء صادق هياخد الذهبيه,negative
826,أي الاخوان من عذب شهيد جند حت موت من منح طنطا عنان قلاد نيل من قتل مصر اعتقل عذب آلاف اعترف جرائم,negative
827,جدد تأكيد علي أن ترشح مهندس شاطر خطر علي مصر علي فرص الديمقراطيه لا أقال خطوره ترشح عمر سليم,negative
828,اشتباك جيش مع معتصم حرس جمهور,
829,ريق عمل مسلسلالخطيئهيستعد تصوير مشاهد الخارجيه ب أكتوبر و المقطمالعمل علي غرار مسلسل التركيه طول شريفسلامه,
830,ليس عند دن شك أن أنصار تيار شعار الإسلاميه سيلجأون قريب جدا أصفى مختلف مع في رأي هروب من شل في حل أزمة واقع,negative
831,سأل الله أن حفظ شيخ من كل مكروه يمن على الصحه والعافيه سلامتكياخليفه,
832,كتاب مرس دموع ابتسام أديب محمد فتحيناقشه الليله دعلاء الأسواني في ندوة الأسبوعيه في مقطم تفاصيل,
833,تسلم لي عيون يا آحلي شير روح شير محمد عراق جريح,
