,tweet,sentiment
1163,تواجد خارج مملكه منعن مشاركت في تجهيز تيفو اعرف ج تعب ارهاق اللي يعانو حالي يارب تضيع ه ع التراس,neutral
1164,الي من يعتبر اخوان سلم شاهد الان ضحيه اعتداء اخوان وحشيه علي ابرياء في بين سرايات مع استاذ ائل ابراشي اخو مجرم,negative
1165,كفا عند تايملاين ل س مش فا يبق مش مشكلت حتي الان كل رد اللي بتحاول اما سخاف او ل د او محاول من واحد مش فا غ,negative
1166,اتوقع ان جود تذاكر في يد بعض اتحاديه عرض بسعر خيال هو احد حل ممكنه لسداد دين مؤلم ايموشنموجب اهليالشباب,neutral
1167,انا ارشح قياد شرع جبههالنصر لنيل جائز اوسكار في تاليف مسرحي كتاب قصه خياليه قصيره ريتويت اذا ن مؤيدا,positive
1168,تيار شعبي جبه انقاذ اكتشفا اخيرا ان بلا قيمه في م انقلاب بعد اعل قان تظاهر جديد,negative
1169,لا محاكمات عسكريه,negative
1170,في لفت جميل من د ب منعم ب فتوح قام امس بزيار مفاجئ متطوعين في ق حمله بشارع رمسيس,positive
1171,اخطرانواعالنساء خارجيات حروريات اللاتي تجردن من خلق انسانيه انوثه,negative
1172,سابق احبك ل اندم يبق ب في قلب له اعلم,positive
1173,ت ح سورين جيش امتص دم اربعين عام ثم قتل نحن في ص عان ف ماساه لكن لست عام,negative
1174,حد ادني حد اقصي فسسسسسس,negative
1175,ف فيديو موتن من ضحك في قنا حافظ مذيع بيقول بلال ض كاتب قافله تبك خرفان تسيرواخد بالك قصد ي شيخ رد يقصد اخوان طبعا,neutral
1176,من مؤسف ان يتراجع رئيس عن وعد ق ع رئيس مرس مصرين باصلاح تشكيل لجن دستور هاهو يتراجع عن وعد ينقض عهد ي معيب,negative
1177,ابرز عنوان صحف اسرائيليه صباح يوم ثلاثاء,
1178,تخبط غير عاد في هذه حكومه م رئاسه زياد غاء ضريبه في ف يوم يثبت ن ليس لدي ادن ط او رؤ او ض,negative
1179,دي صفحه اول سطر اول تحت صوره,
1180,عاد اشوف بنت حاط بس مو عاد اشوف ب ا استرجل بطيتجبد جربتالعقال,negative
1181,ده ل قديم يبدو ن اقترب تحقق اذن لهكان عند مشروع مسرح من ا سنه مع فنانه سهير بابلي بس ماكتملش اسفيامسهل,neutral
1182,يعن ا قعدت تنكر تعر ست بنت بعد قعدت تبرر مستن من فجا ينتفض لكرام انسانللاسف كل هندفع م غياب عدل في هذا بلد,negative
1183,ضياءرشو هو واحد من اس من تول نقابهالصحف تامر مبكرا مع عسكر مهد ه اجواء علم ل انقلاب شارك في ت,negative
1184,الف مبرررروك عالمي لجماهيرهـ نصرالهلال,positive
1185,عدد يوم بمثاب ضربه قاضيه ا خالت شرع,neutral
1186,سيسيهايصالح احمد عز زين هاياخد عيال يرب علش يتفرغ خلف عيال تان جيشقتلرضا حاميهاحرام داخليهبلطجيه مشيره,negative
1187,فكرتن بمقال ن كتبت زم في تحليل غنو اشياؤ صغري تعذب هابق اعيد نشر في معصره عش جيل جديدهتصبح علي ي,neutral
1188,برادعي موقف انضف بكثير من بتوع اكبر قياد اخوان أو سلف ده تاريخ م هتعرف تغيرو راجل ما بيريلش ع كرسي,neutral
1189,له ينور علي يا دكتور ب منعم ب فتوح هي ما تنضام ابدا انا من عنديات باحبك,positive
1190,ض رب هينزل علي برج سعودين قريب اسيوط محدش يسالن ي حق امش انا ق,neutral
1191,فرشوغطا ص منذ قليل علي جائزه كبري بمهرج مونبل خ فيلم مصر ص علي كان فيلم جميل باب مغلقه سنه,
1192,كن شريفا ام لا ا ناس يستحق شرف امانه بل لانك انت لا تستحق ضعه خيانه عباس عقاد,neutral
1193,توقفالواتساب تخيلو يوقف نت و يوقف بيبي ترجع اسره بعض و يلتم م عايله ننام ساعه اع,
1194,لابد من توجيه تحيه الي ز بناء و تنميه جماعه اسلاميه الذي تنازل عن نصيب في تاسيسيه من ج حدث ال,positive
1195,ضيف علي قناه تونسيه رسميه انف لس فجا نفس اصدق ان مش عمل تنفيس محترف,neutral
1196,بيعت حريت عش تعيش تاكل بس حتي دي استخسرو فيك غلاءالغاز م بعد بنزين م هتقدر تفتح بئك,negative
1197,مشكله هي في نصر جدل عقيم مشكله هي في حزب تيار تريد دستورا رجعيا بنتقص من حق حري باسم ط متو هو مخالف شريعه,negative
1198,شاهد ملخص حلقات سابقه برنامجالبرنامج عن اختراع جيش علي,
1199,شكرا يا دكتور ب,positive
1200,بيضيتمثلفي الي يعمل فولو و لما اعمل باك يعمل انفولو,negative
1201,فيفيعبدهالامالمثال اصل صارت كلم مثال حين ب عجب كذا ي امش يا بن مثاليه هههههههههههههههه م حسب ل علي رجل,negative
1202,ميدان اعلنت حمله مركزيه لدعم سيسي دقهليه امس انتخاب فود برلماني سابق عن حزب وطني,
1203,قبيله علي منطقه غرب ممتد لداخل عمق ليبي متعاطف مع اسلامين ل يايد مبارك او عسكر بعد ثورهيناير يمكن ان يلعب و,neutral
1204,الف مبروك,positive
1205,حين نناقش قرار حكومه نتحيز له بحج بلد ر كل بتنام بدريتيج لاطلاق حري عقيده اح مال ببلاد ر,neutral
1206,واحد بيطبل قال سن ف اخر مش عايزين يبق في حمل سيسي راجل اجتهد و صوابع رمتعن حازمعبدالعظيم اتحدث,negative
1207,حته بتاع تستبيح خداع دي دايما باشوف في صوره واحد بشراب شبيك سيجار بمبسم ميك آب تقيل غماز عير انت فا ق,neutral
1208,انتخبوالعرص ابناليهود امالمثاليه انقلابحلاوهروح انتخبوالعرص,negative
1209,مرسيرئيس مرسيرئيس انتخبوالبرص انتخبوالعرص امال,neutral
1210,غردبطولك يالل اتحفونيايموشنموجب تتفشل,
1211,ناس اللي بتحب باسم يوسف ينفع اللي عمل معايا ده,neutral
1212,سيسي مش رئيس اقرا بهدوء و تعقل قبل ان تاخذك عواطفك س كاتب او مدح ص فلسط امارات سعوديه بن,
1213,عاد جلاد انديه وحا كره دائم ايموشنموجب تصميم ريتويت ريالمدريد كريستيانورونالدو,positive
1214,اتهام محمد مهد عاكف مرشد سابق اخوان عمر اكثر من عام قتل عمد يؤكد أن فبركه صلت مدا,negative
1215,مسير مظاهر في كل انحاء ص انقلاب لا يعبا رفض شعبي اعلام عار يحرض علي ت قمع شعب لا ح يهزم شعب,negative
1216,ابراهيم عيس سيحا بتهم ازدراء اسلام عيس د هما عميقا دين لا يتوفر عند مرشد من يزدر اسلام هو من يكذب يزور يظلم يا بديع,neutral
1217,اشارات بذيئه من يد اصابع علاء اسواني لمعارض في فرنسا تكشف معدن حقيقي يبراليه عند انقلابين,negative
1218,ب فتوح اعمل مع مجموع رائع من شاب ثوره اقول ه ح ان تقودون عمل ا نعمل كفريق م يجرح ي,positive
1219,هدف من استدعاء محام من بلد اخري في قضيه سياسيه هو دعم سياسي معنوي ليس قانوني متهم مقصود اظهار مبارك كبطل تحرير,neutral
1220,اشكر اهال ا حجر شرق علي استقابل كريم لي عل عزوم بوري مشوي ف طريق الان لالتق باهال فاقوس في مؤتمر جماهر,positive
1221,قاربت سنه علي ابشع مجزر في تاريخ انساني فضاعتصامرابع و عين مليئ حسره و يمزج امل و صبر علي,negative
1222,دكتور حازم ببلاوي ل اخوانههههههههههههههه ببلاوي اعتبار اخوان جماع ارهاب كان قرارا,neutral
1223,اتمن يكون صباحك ل تفكير عمل من ج ناد عظيم زمالكالافريقي,positive
1224,افضل عشر طبيب في عالم هم قران كريم كثر ر ماء نوم كافي ليلا هواء طلق نقي,positive
1225,وقف تامل لمجزر اتحاديه ادان اضح ل,
1226,يعن د أن تعتذر عن توصيفك تزيد طين ل بتشو ا دخل سجن يوم ن مشغولا في بيزنس حوار دين,negative
1227,مقال نقاب علي موقع شروق ف كتاب ص علي ك احتياطي ليس هذا موضوع الان اردت ق ان اب كيف يسلك فاشيون عندما تختلف مع,neutral
1228,معني حقيقي وطنيه معني حقيقي ضحكه صافيه باسم,
1229,ا مقشتك معاك,
1230,يا خ أي منصب رفضت منصب اللي عرضت علي قولت اني بقوم بدور م محتاج منصب ارحمو يرحم له اختلف بنزاه,neutral
1231,موجز خالدعل يعلن تضامن مع ثوار اتحاديه يؤكد تظاهر باطل,
1232,اردوغ معاد اسلام يقود دوله فاجر فاسق,
1233,انا اللي غلط يا سيد ن عايز ق جنبك,neutral
1234,قضاء مصري ت بمرس رئيس ما تقول يعن أن نتيج انتخاب رئاسه باطل قضاء سلط دوله هكذا مرس هو دوله مرفوض,negative
1235,يوم سابع تقول ب عل ماضي صباح كتاتني اجتمعا سريا بوساط عرب هذا مانشيت ذ ذ ذ,
1236,بعض خريج ازهر يخرف في خطب جمعه خبر ص,
1237,بنزين بيغل و شعب هيوسع ح يا حكوم,negative
1238,تفهواحدهمشكفا لمجتمع متحرش,negative
1239,عندما يكون متهم بطلا يكون حاكم سجان جبان مرس رئيس شرع انقلاب ساقط لا محال,neutral
1240,و عقل مفكره لما تتحاور مع بعضهاد ي حلاوه دي كل,positive
1241,اناصغيركنت دايم اسو زي كذا,positive
1242,نهض غرور انانيه يدعم نفاق,negative
1243,موقع اتحاد مكتب جامعات مصريهحاجه مبهر خدم عظيم باحثين اضاف رائع محتوي عربي علي انترنت,positive
1244,اح ع و انت شعبعل حجار في ا هذا هو احقر و ح م ن في تاريخ ص و حسب,negative
1245,صحيف فجر بي رسميوايتنايتس تهاجم مرتض جعلت زمالك عزب لفساد ب تطبيق ب,
1246,صوره ا فتن مرتضيشوبير برعا سيسي عش ص,
1247,ملاحظ غريب عندما نطالب بشفاف تمويل فان نصر مرشح محدد يثور يكيل شتيمه يكاد مريب ان يقول خذون,negative
1248,مخاوف مسلمين من اخوان لا ق عن مخاوف قبطي لولا تواطؤ اخوان مع عسكري لما وصل الي هذه ورطه طائفيه ض علي ثوره نهائيا,negative
1249,ناصبي مرس ف خ ليل له استخدم مفرد شرع عشر مرات ا عقد شرع عند صلت حد هذا عقد نقص شرع قياد بحارنه من زم,negative
1250,سيسي يحارب رابع سيسي يحارب سيناء سيسي يحارب دلجا هو راجل ده تخصص ر مع مصر بس ل ي,negative
1251,علي اخوان ان يعرف ان شعب بعد شو هو اللي هيتعامل مع تي هي لو استمر في نهج ارهابي و متطرف,negative
1252,ن ضحيه هذا عام مفسد سادهالمحترمون,
1253,خليكمتحضر معانحوالتحضر,positive
1254,توثيق كامل لما د في ص اتحاديه م يريد أن يح ضمير يعرف حقيقه,
1255,مفيش باسم,negative
1256,هو كل ل ل كلب يمسك منصب فاكر ن ممكن يتح في تاريخ بلد دي علي شكل ضاله مبارك اكتوبر سيناء ص,negative
1257,حقيقهمباشرمصرانقلابيوليو اهال عزب نخل يفضح سيسي حملت قالت لنا اعمل توكيل سيسي هند,negative
1258,ق د قاضي ص وقو مسلحه ارفع مثل في بذل تفاني من ج انجاح عمليه انتخابيه تام اراد شعب ل تنس ص ه ذلك,positive
1259,مدرس ب غفار محمد ابلغ شرطه عن طالب تكتب علي حائط يسقط ك عسكر فقبض علي رجل خ م,negative
1260,صباح خير علي كل قراء بواب شروق صوره لـمعبد هابو بـ اقصر غردبصور,
1261,ق خولات محمدعادل و احمدماهر بتوع نشطاءالسبوب حمدينصباح عايز يطلع د عاد نكرم كم ح,negative
1262,صباح عدليمنصور اصدر قان تحصين لخدم فساد أي كلام تشكيك مهم يوصل كرسي,
1263,رجولتك هبتن انوث مختلف م اجملن بك صباح,positive
1264,خلقجميل غض بصر,positive
1265,من تونس سوريافيالقلب,positive
1266,ياسر عبدالرحمن مال بن ملعوب في حفل يالهو ج عازف ناي شبه احمد ب برك,
1267,ابرز نشاط انقلاب تطهير ص من عالم احرار شريف موهوبين متفوقين في جامعات مدرسه,negative
1268,اخوان انتقل في ر نص ساع من تكذيب خطاب بنك مركزي ا نهارده سبت اجاز بنك الي تحليل لاثب ن بيايد كلام مرسيالا تنبهر,neutral
1269,تقيكم غدا خميس في تمام تاسع ربع مساء علي قنا محور و حلق خاص بعنو كيف نستقبل رمضان مع عمرو ليثي,
1270,سذج صدق هجوم علم علي باسم يوسف اذكر بهجوم عماد اديب لميس خير تهديد بمقاض بعد اول حلق مره,negative
1271,كلم مرس موفقه في طهر حيتم توظيف جيدا في داخل بصراح ما اقدرش وم اخوان علي استغلال مكسب سياس خارج خ,neutral
1272,طبعا لو كانت ف مجله قالت كلمت حلو عن مرس كان زم اخوان مشير في كل ت تكبيردلوقت هيقولك مجل صهيون عفن,neutral
1273,اشتراك في استفتاء بائس اعتراف بشرعيت كل ما عل مرس باطل غير شرع ل استبعد علي اخوان تزوير نتيجه انا مع مقطع شامله,negative
1274,علي ف اساس دوله بطش حقار مواطن دوله عن علي حق,negative
1275,توقفالواتساب,negative
1276,يعلم اقصي أن يوم سيات رجل يحب شهاده كما ح مـتخاذلون حي فلسط,neutral
1277,اللي متصور إن حل مشكل صحافه حكوميه بانك تجيب حتي ملايك رئيس تحرير يبق غلطانوالدليل كتاب صباح حمامو يوم صوحف في هرم,
1278,ابتسامه لم تفارق حتي بعد موت هم تقبل من شهيد اسم ق,positive
1279,اخلع أي ملابس حمراء ترتد جندي موت حول لن يرحموك كما لم تمنع براء ن طفولت من قتل مذبحهبورسعيد,negative
1280,علاء اسواني مقال اسبوع بعنو من اين تنفق ينشر صباح غد بجريد مصري يوم,
1281,ستظل اسرائيل دائما عدو اول لامت لكن سبب جريمه ليس دينها ل كانت اسرائيل دوله بوذ ارتكبت هذه جريمه لما تغيرت عداوت لها,negative
1282,مافيش مقارن في سعر بس معلومات إن نسخ هلال محذوف من جزء ارجو ن تتاكد من دهطبعا سعر هلال ارخص ان ا حكوم,neutral
1283,وطن دعوهالسلفيه تفتتح مركز نور طبي بـ زقازيق خبر,
1284,رساله الي ثائر حائر,
1285,حتي اراجوز مالوش مك في علم عار مطلوب قطيع يكرر ما يسمع يتمل,negative
1286,علم لا مظهر صوره قناه ص خال هادئ طرطور ص تدفع ثم باهظا سبب مظهر ي كذاب كل,negative
1287,لادالبلد منصوره جنا قاهره تبدا جلس محاكم مبارك تستمع لدفاع احمد رمز,
1288,اعط اشار بدء لـ يونيو اللي ايد تتمد علي سيدو تتقطع ايد قاهرهعاصمهالثوره صحو,
1289,لغه تراث,positive
1290,ما بتحيش علمطب ي تكتب دستور ي انتو بتشتغلو ق سادهالمحترمون,neutral
1291,اذا كانت رسال برنامج وحيده هي ش تجاره دين و ش قناه فتنه د يكف تان يتحرق برنامج مهم بلد,neutral
1292,اتمن ان يحقق رئيس مرس وعد اعاده تشكيل لجنه تاسيسيه حتي يجنب ص صراع ستدفع ثمن غاليا لابد من تطهيرالدول من فاسدين فلول,neutral
1293,لتحميل كتاب تغريد في سعاده تفاؤل امل لـ عبداللهالمغلوث من هذا رابط,
1294,مصدر بـالنقل لا زياد في سعر تذاكر سكهالحديد و مترو نفق,
1295,محمودسعد ح راقصات ه فوق راس حود اصل ب عالم مابيزعلش و لا بينكر د خالص حود متصالح مع نفس تماما,neutral
1296,نجيبساويرس يتح ف نادي اهلي احمد سعيد رئيس ز ساويرس اصبح نائب رئيس اهلي د من محمد ب وهاب صاحب تاريخ كبير,negative
1297,كثير من ناس يجهل أن لا ا لح له ان يفعل ما يريد ل يفعل ما يريد غير له غالب علي امر لكن اكثر ناس لا يعلم يوسف,
1298,م بعيد خالص تك شئون معنويه هي اللي باعتا من اساس ه بغبائ معتاد وقع في مصيده دون تردد هيموت بغبائ,negative
1299,في حال تشاور مستمر حول خطوه قادمه من ج توافق وطن علي حكوم انقاذ مع سيد حمد صباح ود برادعي,neutral
1300,محضر د عمرو خالد بتونس,
1301,افلا اك عبدا شكورا قال ل له علي سلم ليخبر ا شكر تدوم نعم يجد انسان سعادت حقيقيه شكر,positive
1302,حمد ق يونيو كل مع سيسي قال سيبك من خليك مع ينايرالل يكسفك واط و اهبل,negative
1303,استهداف مقر اخوان ثم تيار شعبي ثم وفد هي ط محكم لاخلاء هذه شقه و تاجير مفروش,neutral
1304,ندو توقيع روا ناد سيارات باتيل اسكندريه سبت ابريل سابع مساء تفصيل ادمن,
1305,مشهد مذابح اكتوبر دارت حول عالم ا اكذوبه او تمثيل انقلاب لن يصدق عالم,negative
1306,ورق انقلاب وقت ياس ثوار ع خليج اسرائيل قتل اعتقال ذ علم فقيه شيطان,negative
1307,ما ان اذكر مرشد او شفيق او مبارك بنقد حتي تنفتح صفيحه قمامه تنهمر شتيمه مقذع هل يوجد تشاب في طريق تفكير بين اخوان فلول,negative
1308,لوانطلاقا من مورد لا محدود و عزم اصراراري ن لو اهتم مجلس عسكري زباله اهتمام سفاره لتطهرت بلد يتبع,
1309,ماذا بعد انا شاهد جميع اخوان ه يحاول ر ص و مذابح ضد مدينه عزل جندي ضابط هل هناك من لازال يتحدث عن مبادار و ل,negative
1310,استقلال ازهر ضمان وطن نحرص علي نرفض هجمه شرسه ضد شيخ لتقويض استقلال ننتظر تحقيقا نز لمعرف من م ابنائ في جامع ازهر,neutral
1311,هل د جيش سوري عمل ل كبري دمشق راموسه شيشان ليرمون مطاحن مدينه جيشالحر,
1312,تح راحل عظيم سيد محمد حس ض له علامه مقاوم محور متسامح مجتهدالمجدالمجدداللبناني فلسطيني عربي اسلامي انسان,positive
1313,شاهد ام فتوي سابق ازهر ظهور امام عمرمكرم مع هامشاهين اساء ائمه لمشاهد تفصيل علي,
1314,ج حكومه مصريه متواصل عن تعامل بفاعل مع ازمه اخفاق في ادار ل مفاوضات مع صندوق بشفاف,negative
1315,فراشه غ جمال ه حشر صبار غ قسوت ه زهر لا تح علي ناس من شكل بل اح علي بما تحتو قلب,
1316,برلم مشكوك في شرعيت سينتخب لجن نصف ن أي غير محايد لوضع دستور لمصر ليس اغلبيه دستور مصدر سلطات ليس عكس متاهه مستمر,negative
1317,ب فتوح علي تحرير الان حوار و د,positive
1318,حياهجميله عندما تستخدم اداه سعاده ه امل فالالحسن و ايجابيه و ايمان بقضاء له قدر خير وشر,positive
1319,شاهد اخوان حل برلمان انقلاب علي مسيره ديموقراطيه,negative
1320,سي بي سيجنا شبرالخيم تقض بمعاقب سارق سيار قيادي اخواني محمدالبلتاج سجن سنه مع شغل شايف تعريص ساخ,negative
1321,حقيقهمباشرمصرانقلابيوليو برهام اذا كانت و مسلمين اقل من ص عدو يجوز انصراف من معركه,
1322,قناه دينيه و قاهره يوم اتقفل وقت مبارك قانون برض بنعيد ف غلط حول شخص تحقيق بس تقفل قنا ده ل,negative
1323,خلقجميل ن تحسن معاملت من اساء اليك,positive
1324,انع الي كل مصر ك عرب مناضل زكريا ح دين ثائر رجل دوله من ج مكان في انصع صفح تاريخ معاصر رحم له هم صبر,positive
1325,انتخابات اخيره كانت بين اختيار كل مر,negative
1326,انا سعيد د بما انجز شاب اكاديم داعيه معاصر في سيناء في يوم اول ق تف حول ه سيناء الذين,positive
1327,اعتقال فتاه دون عام لرفض انقلاب ثم اجراء اختبار م بعض تصرف تعكس ضاع انقلاب وخس من ينفذ,negative
1328,اعتذرت قنا جزيره عن ط ارسال اثناء ر برنامج اسبوع اسواني ق اذيع اعتذار د مر خلال نشر خبر برنامج علي مسئوليت,
1329,في ا غاويا د كم بتخاف فيديو متفبرك تماما مندوبت في ليس حري مادخلتش لجنه اصل بس حرك مفضوح,negative
1330,فكره رائع لما تعمل ترتيب لي ابعت لي منشن عش انشر برجاء م س ا لحمل ربع مخرومه اللي تستحق اداره,positive
1331,فوداف عباطه بين ايديك,negative
1332,حقيقهمباشرمصرانقلابيوليو ارتفاع باسعار ذهب و عيار يسجل جن اصلت اسعارالذهب في سوق,
1333,متي سيدرك انقلابيون أن عالم لا ر نظام سيسي كما يرا عادل امام هام شا ياشرفاء ص انقذ ص تمتلك مفتاح كل فانهض,neutral
1334,خ خاطر قبل نوم اكبر جريم في حق ثوره ح ص هو ان نحرم نفس من فرصه حقيقيه التي ف شهيد ثوره بارواح من اجلهاو مازال,negative
1335,يا مرس يا خا يا عميل عيالك امريكان قتلو,negative
1336,بحبك يا زمالك,positive
1337,كلمت كدا يا ود احب تمرد شغل في كان نصيف و بامانهلكن بعد ق معرصهف ما د م اخو يشكك ف توقيعات نقطه,negative
1338,ل رئيس هناك حمل علي حري تعبير بداتم في اغلاق قناه مصادر صحف بدون ن قانون معن ذلك ان كل من يهاجم اخوان سيتم اغلاق,negative
1339,فيهايهلو كل ل نحلم يتحقق,
1340,اشتم و قل ادب كم كم خل نتعرف علي اخلاق اخوان اخوانجماعهارهابيه اخوانقتلواماريومياده اخوان,negative
1341,غشيم عل يا هيموتك يا هيزنقك تموت اخطر ص في حقيقه,negative
1342,في ص قتيل علي طريق في ل حد بيعمل حاج,negative
1343,الي كل من يعتقد أن ثوره مصريه قد انحسرت أو انتهت الي كل من يحلو له ترديد أن ثوره لم تغير ناس,neutral
1344,محمد شرد لم يهز سباب الذي وجه عمرو اديب لمرس اخوان ل يهز ج تحريض لقتل الف في رابع مزعل اني ل انقلاب مش ح,neutral
1345,لا يعقل بعد شهر من قيام ثوره ل نعرف من راء خطه مدبره لاجهاض ثوره لن تسترد ص عافيت مع استمرار هذه مهزله,
1346,حمديقنديل طلبت عمل في ماسبيرو بدون ج ل اتلق د دستور اصل,
1347,احاول ان اتعاطف مع من رمان خيانه كفر استخدم دين لتحريض ناس علي عرض اسرت خطر و ك ناس في دين طب ازا,negative
1348,باحث فلسطين مصالحه بين ت حماس غير اضح معالم قال باحث فلسطيني احمد دبش إن مصالحه,
1349,ما هو ج ماساه التي ستحرك شعور مسؤوليه احساس انساني لدي من هم في سلطه ليظهر احد يخاطب شعب بشجاع مصداق,neutral
1350,كيف يمكن غاء اعلان دستوري مع ابقاء علي مضمون عل اثار مترتبه علي ابقاء علي استفتاء في موعد ماذا لايحترم مرس ذكاء,negative
1351,اختبار ب لـجدو يحسم مشاركت امام دفاع مغربي,
1352,ماحل شعارك مدافعك ياقنرررزز ارسنال,positive
1353,ج أن نذكر أن هذه مناسبه م بفضل شهيد لذين قدمت ص في يناير و نوفمبر في سبيل حري قضاء علي فساد,
1354,يلانحفلعلياحمدادم رد هشتاج برد باسمطلعحرام,negative
1355,عندما تتاكد ن لن تترك خلف سوي ذكر فاحرص علي أن تك طيب ســـومـــــ,
1356,ي ل لا تعشق مليحا واحد تحتار فيه تدللا و تذللا اهو ملاح جميع تلقا إن صد هذا كان ذلك مقبل عربي اقلب فندق هههه,neutral
1357,هم ر مسجد اقصي من يهودي مجرمين هم ارزق صلا فيه قبل ممات فلسط قدس ز,
1358,ي ماذا شحق ي ا ي اغاني رومانسيه ما تك عن اكل,
1359,اجتماع برعا امير لبحث تمديد مفاوضات فلسطينيه ـ اسرائيليه,
1360,عن رجولتك انت بتهزء واحد بيعاكس بنت حتي لو متعرفهاش,positive
1361,اسم شهيد قوات مسلحه في انفجارالعريش,
1362,ح له استاذ سلام احمد سلام ل ضمير انسانيه تسامح ح مساواه تعلمت من كتاب من كثير ستفتقد ص في لحظ صعب,positive
1363,شعب انقسم بعد انقلاب الي جزء اقل من غني مع غبي مع انقلاب اغلب من شريف فقير لن تهدا ل باسقاط,neutral
1364,د من قال لاتستطيع شراء اخوان ان و لاسعر ه لايبيع اخرت بدنيا لايرض بغيررض له بديلا ل در طوب ه انصافالاخو,positive
1365,ف طعن ضد شفيق د علي ان سيدفع به رئاسه تزوير لا ج ان تستدرج ثوره لمعرك معروف نتيجت سلفا لابد من ز شفيق محاكمت,negative
1366,فيليكس عندما ع فضاء خارجي استغرق ساع هبوط استغرق دقيقه فحافظ علي ماوصلت يه من نجاح م اسرع نزول,
1367,فوداف رايح بي علي مصنع كرسي د م استهبال علمي,negative
1368,رباع انقلاب فود ربيع عزباوي وعط ضيف قنا جزيره مباشر اتمسح ه ارض ك دولار حطو في جيب,negative
1369,مقدرشانس حن م,
1370,س يا ل لسانك طالع س بتخطف م شارع طلعتحرب,negative
1371,تذكر يوم أن من كان رب ع م علي توكل علي يا رب كل رب عدل يا ربانت من ل مبارك ع ص,
1372,اخوان يكتب انجليزي عش يستق خارج مافيهاش مشكل لكن لو انت عملت د تبق عميل,negative
1373,اعرفو انقلابمصر يسقطحكمالعسكر داخليهبلطجيه حري معاذ ابراهيم محمد حس سنه طالب قاهره عين م,negative
1374,توفيقعكاش بيقول علي هيفا لي ناشف امال حي درديري بتاعتك دي ي يافلاح ي غرقا ياحماررر,negative
1375,كسر حاجز خوف دستور يجهض حق و حري هو دستور سنسقط يوم قبل غد قوت في ارادت,negative
1376,ياجماع انا اقترحت يكون س برنامج اجمل رنوش بعمر اللي موافقن يعمل ريتويت مولدالاعلاميهالساحرهرناسماح,positive
1377,علم مهرج قاهره هو مهرجان عربي وحيد اللي متضنف درج أ درج اولي يعن اللي بيحصل ده هيضر تصنيف ده اكيد,
1378,اسال برادعي عما عل في عراق باسمطلعحرام,negative
1379,هو توفيق عكاش مش راح عرص ي انتخبوالعرص,negative
1380,مرس اتصل وزير طيران اخبر أن ج شاطر سيستقبل فدا تركيا بصفت تابعا لمجلس وزير,
1381,بي جيش اضح ل مجال حديث عن انقلاب عسكر ل من كذاب اخوانمرسي است بشعب قرر أن يكون رئيسا لعشيرت ق فاسقط شعب,negative
1382,خطور تصويت امن لشفيق لو تاكد حدوث ن سلاح سيتم استعمال في اعاده ليات نتيجه مرجوه بدون تزوير في صندوق اجب ان نتحقق فورا,negative
1383,فتن منيا تثبت أن هناك من يحاول عبث بوحد هذا بلد محمي عن له يقظ ابناءهتحقيق فور عدال ناجز تطمئن شعب لدول قانون,neutral
1384,كل وحد تصوير في شتا ل ا س اوريزونت يسكن امل رغبه في تغير,
1385,ندو دكتور عمرو حمزاو بعنو ثوره بعد عام من تنحي جمعه موافق فبراير جزءالسادس,
1386,سيسيرئيسي بعد تصريحات اخيره لحامد صباح تاكدت ن ليس كائن بشر عاد هو كائن فضائ سيعودلهيئت فضائيه يوم ما,neutral
1387,هنا في نيويورك صفحه اول من نيويورك تايمز جايب صوره مرس في خطاب عنوانمرسي يتعهد باطلاق سراح ارهابيعني م ب رحمن,
1388,في حد ابن حلال م فيديوهين بتوع ناسا ن بعض عش يبطل مغالط يقول ده ف في فيديو تانياتفضل فيديو اهو,neutral
1389,لك ـ ـ,neutral
1390,مصرالليل رئيس جنا جيزه قضاء يح ورق ل علاق له سياسه احكام اعدام لن تتغير,
1391,مصيبه اللي تقربك من رب احسن من نعمه اللي تنسيك فضل,neutral
1392,عسكر سيطر ل اتجبر شر ض ع حدود زي فراخ وع حريم يتشطر عسكركاذب,negative
1393,شعبيردتحيهالرئيس انتخبوالعرص مصرالليل انصافالاخو يمهلولايهمل مرسيرئيس اشتونقاتل,neutral
1394,ان ينزل لواء من مكتب ليقاتل عصابات ارهابيه س جندي فيستشهد دليل علي شجاعت تفان في حما بلد ح له شهيد لواء نبيل فراج,positive
1395,ح له جمال بنا اتاح مكتبت ضخمه في عباسيه شاب حرص علي مساعدتهمالمكتب عنو شارع جيش قاهره اتمن أن ظ تعمل بعد,positive
1396,رب دعاء خالص صادق ترفع الي سماء يجلب لك خير و يات بفرج و يزيل هم يا رب,positive
1397,سر نشا سيسي داخل حار يهودي قاهره جمهور سيسي انتخبوالعرص سيسيهودي ص انقلا,negative
1398,ع ابعت حاج تان هريتويت انما مثال راسماليه فاشي ده مش مع,negative
1399,لو اقدر اخليك جنب ع و,positive
1400,انقلاب يقتل سورين في بحر قبل ان يدخل علي فلسطينين من جو مصريون ذاق كل صنف,negative
1401,يا مقرف ده فيه محجب بيتم تحرش بي دي لو لابس ر ر من عصر وسطي حيتحرش خوذه عيب في يا معفن,negative
1402,قاومت كنت شوكه في ل تنين ارهبت دبابات عزل سكين جن,neutral
1403,فرق بين مليون يوم مليون غير إن محلات كانت فاتح بتبيع تكسب في محيط رابع عدويه بخلاف محلات,neutral
